Location,MinTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Cloud3pm,Temp3pm,Month,RainTomorrow
25,14.8,0.0,4.0,8.3,0.0,43.0,2.0,2.0,15.0,19.0,63.0,63.0,1024.4,2.0,6.0,19.6,5,0
5,12.2,2.0,6.922463768115942,0.3,1.0,22.0,8.0,0.0,9.0,11.0,91.0,79.0,1016.1,8.0,8.0,15.4,8,0
4,5.9,0.0,3.6,9.9,2.0,35.0,6.0,3.0,17.0,15.0,58.0,35.0,1034.1,0.0,1.0,19.3,6,0
3,21.9,0.0,10.4,12.7,12.0,28.0,14.0,12.0,15.0,15.0,29.0,17.0,1019.6,2.0,3.0,36.3,11,0
18,7.5,0.0,3.0,8.4,11.0,20.0,4.0,1.0,6.0,9.0,99.0,48.0,1030.3,3.0,7.0,23.7,4,0
23,12.3,0.6,2.2,1.0,7.5,37.96875,7.5,2.0,0.0,4.0,73.0,58.0,1028.4,7.0,7.0,15.0,7,0
1,19.3,0.0,10.4,10.9,11.0,48.0,11.0,5.0,33.0,15.0,20.0,14.0,1015.1,0.0,5.0,35.3,10,0
25,15.8,1.0,5.6,4.1,3.0,56.0,2.0,2.0,30.0,26.0,48.0,50.0,1026.5,7.0,6.0,19.3,5,0
9,10.8,0.0,8.2,11.5,0.0,44.0,1.0,1.0,15.0,22.0,31.0,11.0,1027.6,0.0,0.0,27.8,10,0
11,23.2,0.0,12.4,6.1,4.0,46.0,1.0,5.0,15.0,15.0,29.0,23.0,1009.0,6.0,8.0,31.0,12,0
24,13.5,0.8,1.2,0.0,11.0,26.0,11.0,11.0,13.0,11.0,80.0,79.0,1021.3,7.0,7.0,17.8,5,0
4,7.6,0.8,1.8,8.6,5.0,44.0,7.0,5.0,11.0,28.0,96.0,58.0,1021.1,7.0,2.0,15.8,6,0
23,14.7,0.0,8.0,4.9,7.5,37.96875,4.0,2.0,7.0,20.0,52.0,63.0,1012.5,8.0,5.0,22.9,2,0
13,2.7,0.0,1.6,8.1,15.0,28.0,15.0,13.0,17.0,6.0,92.0,61.0,1027.4,3.0,2.0,14.8,6,0
14,4.1,0.0,4.6,12.4,11.0,41.0,7.0,11.0,11.0,22.0,71.0,40.0,1020.5,1.0,1.0,21.8,10,0
18,-0.2,0.2,0.8,9.0,8.0,17.0,10.0,7.5,2.0,0.0,99.0,46.0,1025.7,1.0,1.0,14.3,6,0
15,12.3,0.0,4.0,7.4,2.0,28.0,9.0,0.0,4.0,13.0,58.0,46.0,1026.4,3.0,5.0,20.9,8,0
11,14.7,0.0,3.4,5.8,5.0,28.0,3.0,5.0,9.0,17.0,70.0,46.0,1017.5,7.0,2.0,20.5,10,0
15,16.9,0.2,4.2,2.3,13.0,24.0,15.0,11.0,4.0,2.0,69.0,78.0,1013.7,7.0,8.0,22.9,4,0
1,7.1,0.0,3.2,7.6,11.0,41.0,1.0,7.0,9.0,17.0,48.0,33.0,1017.8,5.0,5.0,18.5,6,0
11,21.3,0.0,8.8,0.4,13.0,30.0,7.5,13.0,0.0,13.0,61.0,41.0,1015.2,8.0,7.0,28.9,3,0
8,0.5,0.0,2.0,9.1,4.0,30.0,2.0,1.0,9.0,11.0,68.0,47.0,1027.3,1.0,1.0,16.3,5,0
21,20.7,0.0,4.6,10.1,11.0,30.0,3.0,11.0,7.0,20.0,78.0,55.0,1016.9,3.0,2.0,29.6,8,0
29,11.4,0.0,2.2,5.7,3.0,43.0,3.0,2.0,17.0,20.0,57.0,52.0,1028.6,8.0,4.5,14.2,4,0
0,4.7,0.2,1.8,8.2,2.0,31.0,2.0,1.0,11.0,7.0,84.0,44.0,1027.7,0.0,1.0,14.7,7,0
0,14.0,0.0,10.5,12.1,3.0,30.0,3.0,9.0,19.0,13.0,35.0,16.0,1023.0,3.0,3.0,28.3,11,0
13,11.9,0.0,6.2,10.6,3.0,33.0,15.0,3.0,11.0,19.0,79.0,51.0,1015.9,2.0,2.0,25.6,3,0
9,17.4,1.0,2.0,5.5,7.0,30.0,1.0,13.0,7.0,15.0,80.0,51.0,1013.8,7.0,7.0,25.2,4,0
11,20.0,0.2,6.8,5.3,13.0,41.0,4.0,7.0,9.0,9.0,45.0,44.0,1012.5,3.0,8.0,28.7,4,0
18,6.9,0.8,1.8,4.5,5.0,22.0,9.0,7.0,4.0,13.0,99.0,63.0,1024.4,7.0,4.0,13.4,8,0
26,14.3,0.0,6.4,12.7,6.0,39.0,6.0,0.0,7.0,17.0,86.0,41.0,1014.8,4.5,4.5,28.4,1,0
4,18.4,0.0,6.6,10.6,7.0,37.0,7.5,9.0,16.68421052631579,20.0,48.0,24.0,1010.4,5.0,3.0,34.6,3,0
9,7.2,0.4,3.6,11.5,7.0,35.0,11.0,5.0,11.0,22.0,62.0,41.0,1025.1,2.0,1.0,20.6,10,0
24,6.6,0.0,8.0,11.7,7.0,44.0,8.0,7.0,19.0,24.0,43.0,36.0,1017.7,7.0,5.0,20.3,1,0
29,15.3,0.0,3.0,9.1,3.0,37.0,2.0,0.0,11.0,20.0,69.0,59.0,1023.2,8.0,4.5,20.5,2,0
17,12.7,0.0,2.6,0.6,12.0,56.0,14.0,14.0,11.0,28.0,62.0,44.0,1018.3,4.5,4.5,21.1,4,0
17,8.0,0.0,0.4,7.6,12.0,43.0,12.0,12.0,15.0,17.0,69.0,47.0,1011.0,4.0,5.0,15.4,6,0
7,11.0,0.0,5.4,10.8,5.0,39.0,7.0,8.0,24.0,22.0,44.0,21.0,1017.1,0.0,0.0,24.0,6,0
4,22.9,0.0,11.4,12.8,11.0,50.0,4.0,12.0,28.0,19.0,60.0,32.0,1015.8,0.0,1.0,35.4,2,0
6,6.8,0.0,7.2,13.4,12.0,26.0,4.0,12.0,7.0,11.0,47.0,21.0,1016.7,2.0,1.0,26.3,11,0
22,14.1,0.0,7.4,7.3,6.0,31.0,14.0,3.0,13.0,20.0,84.0,52.0,1019.9,7.0,1.0,24.8,2,0
13,14.5,0.0,7.2,10.8,7.0,48.0,10.0,3.0,6.0,30.0,49.0,27.0,1009.1,1.0,5.0,32.7,1,0
6,10.9,0.0,8.6,11.7,13.0,43.0,1.0,9.0,9.0,30.0,44.0,11.0,1015.4,2.0,1.0,29.7,3,0
23,16.2,0.0,4.2,1.6,7.5,37.96875,13.0,7.5,4.0,19.454545454545453,94.0,50.5,1021.7,8.0,4.5,23.83839779005525,4,0
23,5.7,0.0,1.6,6.9,7.5,37.96875,11.0,3.0,4.0,9.0,86.0,61.0,1034.2,7.0,5.0,15.8,6,0
0,12.4,0.0,11.6,7.6,6.0,65.0,8.0,6.0,33.0,30.0,50.0,22.0,1019.7,1.0,1.0,22.2,11,0
11,10.6,0.0,1.8,3.5,12.0,56.0,10.0,14.0,11.0,20.0,72.0,69.0,1015.5,7.0,7.0,21.9,7,0
6,5.4,0.0,2.8,5.0,9.0,50.0,15.0,9.0,15.0,17.0,81.0,52.0,1013.3,8.0,7.0,15.4,9,0
14,17.1,0.2,5.8,9.7,10.0,37.0,10.0,1.0,11.0,19.0,52.0,20.0,1016.9,3.0,7.0,36.5,3,0
1,20.0,0.0,8.6,12.6,6.0,50.0,2.0,6.0,9.0,28.0,47.0,19.0,1008.1,1.0,4.0,34.3,2,0
16,6.1,0.0,0.8,4.5,11.0,61.0,11.0,11.0,28.0,30.0,67.0,63.0,1021.5,3.0,7.0,13.2,6,0
23,13.7,0.0,6.0,11.9,7.5,37.96875,11.0,2.0,6.0,28.0,52.0,52.0,1016.0,1.0,3.0,22.8,3,0
0,6.4,0.0,9.0,11.2,3.0,41.0,3.0,2.0,26.0,11.0,49.0,24.0,1022.2,1.0,4.5,18.5,9,0
28,25.2,0.0,8.6,7.1,4.0,50.0,11.0,4.0,28.0,35.0,70.0,72.0,1015.8,3.0,7.0,27.5,2,0
9,14.9,0.0,6.0,11.0,7.0,41.0,3.0,8.0,20.0,11.0,49.0,29.0,1021.0,1.0,1.0,25.6,3,0
20,17.8,0.0,8.4,12.8,10.0,43.0,12.0,1.0,15.0,24.0,64.0,56.0,1020.2,4.5,4.5,27.5,1,0
9,14.8,0.0,7.6,11.9,7.0,46.0,8.0,5.0,19.0,33.0,60.0,45.0,1020.3,1.0,1.0,26.2,3,0
28,6.2,0.0,2.4,9.8,5.0,63.0,5.0,7.0,33.0,33.0,44.0,47.0,1022.6,3.0,2.0,18.0,7,0
19,9.6,0.0,6.4,8.7,13.0,31.0,13.0,1.0,22.0,22.0,48.0,38.0,1018.9,7.0,7.0,19.3,9,0
25,14.6,0.0,5.6,11.9,3.0,30.0,3.0,3.0,15.0,19.0,71.0,65.0,1020.6,1.0,1.0,20.8,10,0
15,11.5,0.0,3.6,4.5,9.0,17.0,5.0,14.0,4.0,4.0,60.0,45.0,1021.7,8.0,1.0,21.1,6,0
6,20.0,0.0,6.0,11.9,0.0,31.0,1.0,6.0,24.0,11.0,57.0,43.0,1012.3,4.0,3.0,29.7,1,0
7,23.9,0.2,10.2,11.8,4.0,30.0,6.0,4.0,6.0,15.0,65.0,49.0,1013.2,4.0,1.0,33.0,2,0
12,12.0,0.0,6.922463768115942,7.7,14.0,31.0,5.0,14.0,9.0,13.0,30.0,13.0,1018.8,4.5,4.5,30.1,11,0
21,18.5,0.0,4.4,10.9,1.0,50.0,2.0,1.0,11.0,26.0,59.0,19.0,1013.1,6.0,7.0,32.0,7,0
10,8.9,1.4,5.8,8.6,5.0,41.0,9.0,9.0,19.0,24.0,84.0,37.0,1018.2,8.0,3.0,16.1,10,0
21,27.4,0.0,7.0,11.2,15.0,46.0,15.0,13.0,33.0,31.0,71.0,62.0,1010.6,2.0,3.0,31.6,1,0
5,15.7,0.0,6.922463768115942,13.0,0.0,65.0,2.0,3.0,20.0,20.0,44.0,21.0,1015.6,0.0,1.0,32.2,11,0
6,10.3,0.0,5.2,11.3,2.0,28.0,2.0,8.0,13.0,9.0,50.0,21.0,1018.7,0.0,1.0,23.8,3,0
27,22.1,0.0,6.2,10.3,0.0,33.0,8.0,1.0,13.0,20.0,63.0,59.0,1015.8,1.0,1.0,28.8,9,0
21,16.4,0.0,5.4,10.7,0.0,37.0,0.0,1.0,19.0,11.0,53.0,21.0,1014.2,3.0,3.0,29.8,6,0
18,7.9,0.0,2.0,9.5,11.0,35.0,12.0,13.0,11.0,15.0,76.0,48.0,1016.7,1.0,3.0,15.9,8,0
14,10.4,0.2,3.6,0.0,9.0,33.0,5.0,7.0,20.0,19.0,62.0,57.0,1026.2,8.0,8.0,15.6,4,0
15,15.9,0.6,4.6,10.6,0.0,31.0,2.0,2.0,13.0,15.0,58.0,53.0,1018.5,2.0,5.0,23.8,9,0
21,26.3,0.0,8.0,2.1,12.0,26.0,12.0,9.0,7.0,13.0,75.0,71.0,1012.4,7.0,6.0,29.2,11,0
2,6.5,0.0,4.0,6.5,3.0,28.0,3.0,8.0,7.0,13.0,61.0,32.0,1026.5,3.0,6.0,20.0,4,0
8,2.1,0.0,2.6,8.2,8.0,43.0,8.0,7.0,24.0,26.0,72.0,57.0,1029.0,1.0,2.0,13.8,6,0
25,11.6,0.6,4.4,8.7,6.0,48.0,8.0,6.0,24.0,20.0,67.0,55.0,1024.2,1.0,1.0,16.6,7,0
17,11.4,0.0,4.0,10.2,7.0,50.0,5.0,9.0,22.0,30.0,61.0,20.0,1015.1,7.0,2.0,17.6,10,0
9,18.6,0.0,9.8,12.3,5.0,39.0,8.0,5.0,15.0,30.0,51.0,43.0,1018.7,0.0,0.0,28.9,2,0
6,-1.5,0.0,2.0,9.7,5.0,22.0,1.0,7.0,7.0,13.0,81.0,38.0,1024.5,1.0,1.0,14.0,7,0
20,11.5,0.0,6.0,10.4,7.5,37.96875,5.0,15.0,17.0,26.0,36.0,24.0,1008.1,1.0,1.0,17.2,8,0
0,9.4,0.0,10.8,11.2,7.0,48.0,5.0,9.0,33.0,24.0,54.0,36.0,1019.6,1.0,7.0,20.4,9,0
16,16.8,0.0,8.8,10.5,8.0,31.0,10.0,8.0,9.0,20.0,75.0,57.0,1015.9,5.0,1.0,22.4,3,0
21,17.6,0.0,7.4,10.4,14.0,31.0,2.0,14.0,11.0,19.0,41.0,45.0,1015.5,4.0,1.0,28.7,7,0
14,6.9,0.0,1.6,3.0,5.0,41.0,13.0,9.0,15.0,26.0,90.0,62.0,1028.5,3.0,6.0,13.0,6,0
14,12.4,0.0,5.8,3.8,13.0,52.0,9.0,13.0,30.0,20.0,67.0,48.0,1019.2,7.0,7.0,20.2,12,0
6,3.3,0.0,3.0,11.0,1.0,24.0,0.0,14.0,17.0,9.0,63.0,34.0,1031.4,0.0,1.0,22.0,9,0
26,22.2,0.0,12.4,10.1,2.0,26.0,11.0,7.0,6.0,13.0,42.0,33.0,1014.7,4.5,4.5,32.8,1,0
19,12.4,0.0,4.8,8.8,7.0,37.0,9.0,3.0,9.0,20.0,73.0,48.0,1025.8,7.0,1.0,18.7,10,0
6,-0.1,0.0,2.2,10.7,9.0,24.0,0.0,9.0,9.0,15.0,73.0,38.0,1025.6,1.0,1.0,15.5,9,0
14,5.6,0.0,1.2,6.5,11.0,26.0,11.0,10.0,13.0,6.0,70.0,51.0,1034.7,6.0,5.0,12.4,6,0
12,11.2,0.0,5.4,11.9,7.0,33.0,8.0,8.0,9.0,17.0,58.0,43.0,1018.1,4.5,4.5,22.9,3,0
5,20.2,0.0,6.922463768115942,0.3,7.0,33.0,7.0,8.0,22.0,13.0,71.0,57.0,1007.6,8.0,8.0,24.6,1,0
11,20.5,0.0,10.4,8.5,1.0,44.0,0.0,0.0,19.0,19.0,60.0,36.0,1016.0,6.0,7.0,31.5,2,0
9,11.6,0.0,10.8,12.8,13.0,35.0,4.0,13.0,4.0,22.0,55.0,45.0,1009.1,4.0,2.0,27.2,12,0
7,17.7,0.8,3.2,9.6,0.0,43.0,6.0,2.0,15.0,24.0,63.0,49.0,1020.3,1.0,5.0,27.3,5,0
23,16.5,0.0,6.6,13.0,7.5,37.96875,2.0,2.0,20.0,24.0,67.0,74.0,1014.7,2.0,1.0,21.8,12,0
16,10.8,0.6,1.6,8.7,3.0,39.0,3.0,7.0,11.0,15.0,51.0,48.0,1035.0,6.0,4.0,18.8,4,0
16,10.7,2.0,4.0,10.5,8.0,48.0,6.0,8.0,28.0,19.0,45.0,50.0,1021.8,6.0,1.0,15.3,11,0
16,12.9,0.0,4.0,10.6,11.0,41.0,11.0,14.0,19.0,20.0,82.0,31.0,1022.6,0.0,4.0,27.5,3,0
0,18.8,0.0,13.2,10.0,4.0,46.0,4.0,4.0,19.0,20.0,36.0,15.0,1014.2,0.0,1.0,33.7,3,0
25,21.5,1.2,5.2,4.8,0.0,35.0,2.0,2.0,24.0,17.0,95.0,88.0,1017.1,7.0,7.0,24.5,2,0
21,23.4,0.0,5.8,9.4,12.0,31.0,4.0,12.0,15.0,17.0,72.0,43.0,1014.3,2.0,1.0,32.0,9,0
1,17.2,0.8,2.0,5.7,2.0,48.0,7.5,3.0,0.0,26.0,62.0,26.0,1018.7,7.0,7.0,28.6,4,0
2,4.2,0.0,2.0,1.9,11.0,41.0,11.0,11.0,22.0,26.0,64.0,45.0,1018.2,8.0,7.0,13.3,6,0
14,9.6,0.0,2.6,2.8,8.0,35.0,5.0,8.0,19.0,28.0,95.0,63.0,1029.9,7.0,7.0,15.8,4,0
19,22.1,0.0,7.2,12.7,10.0,52.0,10.0,4.0,30.0,39.0,63.0,43.0,1015.6,3.0,1.0,28.6,2,0
3,5.3,0.0,2.2,2.9,7.0,24.0,13.0,5.0,4.0,11.0,72.0,56.0,1028.4,1.0,7.0,14.6,7,0
27,24.3,0.0,6.6,7.8,10.0,26.0,5.0,11.0,4.0,15.0,70.0,71.0,1009.4,4.0,7.0,30.3,2,0
21,15.9,0.0,6.6,11.0,2.0,43.0,3.0,6.0,24.0,17.0,24.0,13.0,1015.0,0.0,0.0,28.4,7,0
20,18.7,0.8,3.6,5.6,6.0,41.0,13.0,6.0,15.0,24.0,80.0,59.0,1015.3,6.0,7.0,24.4,3,0
16,8.0,0.0,1.4,0.4,11.0,61.0,11.0,11.0,33.0,33.0,75.0,70.0,1025.0,7.0,7.0,12.2,6,0
23,17.2,0.6,5.2,5.5,7.5,37.96875,3.0,3.0,6.0,15.0,87.0,74.0,1020.3,7.0,7.0,20.0,3,0
5,13.2,0.0,6.922463768115942,11.4,2.0,48.0,2.0,2.0,19.0,24.0,57.0,35.0,1018.0,3.0,4.5,26.9,10,0
5,10.3,0.4,6.922463768115942,13.2,0.0,43.0,1.0,3.0,13.0,9.0,39.0,21.0,1021.5,0.0,0.0,29.3,11,0
21,25.0,0.0,7.6,10.2,12.0,39.0,6.0,12.0,11.0,24.0,68.0,44.0,1014.8,4.0,3.0,33.4,10,0
2,5.7,0.0,4.8,12.2,8.0,37.0,6.0,3.0,9.0,9.0,51.0,17.0,1019.4,0.0,0.0,23.9,10,0
13,3.6,0.0,4.2,13.0,0.0,37.0,1.0,0.0,7.0,24.0,67.0,44.0,1026.5,5.0,2.0,22.7,11,0
6,19.1,0.0,8.6,10.3,15.0,31.0,0.0,13.0,9.0,13.0,43.0,17.0,1018.8,6.0,7.0,36.9,11,0
26,17.5,0.0,14.2,7.3,5.0,48.0,13.0,9.0,20.0,22.0,69.0,48.0,1010.8,4.5,4.5,20.9,3,0
4,7.3,0.0,4.4,10.6,5.0,39.0,5.0,6.0,7.0,17.0,61.0,25.0,1019.5,0.0,1.0,23.8,5,0
5,13.3,0.0,6.922463768115942,4.9,9.0,41.0,9.0,9.0,19.0,28.0,57.0,53.0,1017.6,1.0,3.0,22.1,11,0
11,12.6,0.0,6.2,10.4,3.0,28.0,0.0,2.0,13.0,11.0,52.0,33.0,1020.3,0.0,2.0,25.3,3,0
6,7.0,0.0,3.2,8.8,15.0,35.0,11.0,13.0,6.0,20.0,52.0,28.0,1014.8,5.0,6.0,22.2,9,0
1,3.8,0.0,11.4,10.9,0.0,26.0,15.0,2.0,4.0,15.0,22.0,7.0,1020.6,0.0,0.0,26.1,8,0
0,16.7,0.0,12.0,12.5,0.0,33.0,2.0,1.0,17.0,15.0,39.0,23.0,1018.2,0.0,0.0,31.3,2,0
20,16.9,0.0,9.0,9.8,0.0,39.0,6.0,1.0,11.0,26.0,54.0,52.0,1022.5,3.0,2.0,22.1,12,0
15,20.0,0.0,8.4,8.2,0.0,37.0,3.0,2.0,9.0,19.0,56.0,56.0,1017.7,4.0,7.0,23.0,11,0
24,10.8,0.0,4.4,9.7,15.0,39.0,13.0,9.0,11.0,22.0,59.0,41.0,1016.7,7.0,5.0,22.8,12,0
5,21.2,0.0,6.922463768115942,12.2,0.0,56.0,4.0,0.0,19.0,30.0,44.0,19.0,1010.4,1.0,2.0,34.7,2,0
27,22.7,0.0,7.4,10.4,10.0,31.0,8.0,1.0,15.0,22.0,67.0,53.0,1013.0,1.0,1.0,31.4,4,0
15,7.8,0.0,4.4,10.2,1.0,20.0,5.0,1.0,6.0,9.0,63.0,48.0,1023.5,1.0,1.0,20.9,8,0
8,-1.0,0.0,1.2,3.2,3.0,22.0,8.0,3.0,6.0,9.0,84.0,57.0,1032.4,6.0,7.0,12.3,6,0
26,10.4,0.0,5.0,6.5,5.0,43.0,14.0,9.0,15.0,22.0,70.0,60.0,1011.1,4.5,4.5,19.1,12,0
1,16.1,0.0,11.4,13.0,3.0,35.0,0.0,6.0,11.0,9.0,25.0,17.0,1009.5,1.0,1.0,32.9,1,0
7,24.5,0.0,7.0,12.6,4.0,31.0,1.0,4.0,7.0,24.0,75.0,66.0,1003.9,3.0,4.0,30.6,1,0
17,3.2,0.4,0.4,4.2,12.0,26.0,12.0,12.0,17.0,7.0,83.0,60.0,1031.9,4.5,4.5,12.3,6,0
5,2.6,0.1,6.922463768115942,9.2,6.0,26.0,11.0,2.0,6.0,13.0,93.0,53.0,1029.5,0.0,2.0,16.7,7,0
8,15.4,0.0,7.6,8.9,12.0,31.0,1.0,14.0,7.0,11.0,59.0,27.0,1017.7,6.0,7.0,27.6,2,0
14,15.1,1.8,7.8,8.1,9.0,31.0,14.0,15.0,13.0,7.0,68.0,43.0,1004.0,2.0,7.0,24.9,3,0
3,6.1,0.0,1.8,6.1,0.0,31.0,2.0,1.0,15.0,9.0,92.0,52.0,1032.8,8.0,6.0,18.0,6,0
21,17.3,0.0,5.8,9.7,14.0,30.0,6.0,12.0,9.0,17.0,67.0,54.0,1015.9,2.0,2.0,28.3,7,0
5,6.6,0.2,6.922463768115942,4.5,9.0,20.0,7.5,7.0,0.0,13.0,94.0,59.0,1022.0,8.0,8.0,21.5,5,0
26,8.5,0.0,5.2,12.0,7.0,41.0,0.0,7.0,13.0,26.0,78.0,54.0,1019.4,4.5,4.5,23.2,12,0
15,10.0,0.0,8.8,10.1,15.0,26.0,5.0,5.0,6.0,6.0,31.0,15.0,1015.0,1.0,1.0,23.7,9,0
5,12.2,0.0,6.922463768115942,11.2,1.0,31.0,4.0,3.0,17.0,11.0,37.0,20.0,1029.0,0.0,0.0,24.2,9,0
17,3.6,0.0,0.8,8.1,12.0,30.0,14.0,11.0,15.0,6.0,95.0,49.0,1012.3,4.5,4.5,14.5,7,0
29,12.9,0.8,4.4,6.9,9.0,41.0,5.0,7.0,20.0,19.0,68.0,64.0,1018.5500000000002,8.0,4.5,15.0,12,0
9,5.8,0.0,3.2,3.0,11.0,30.0,4.0,13.0,11.0,17.0,75.0,68.0,1022.2,7.0,7.0,14.8,8,0
6,3.2,0.0,1.2,11.0,9.0,33.0,2.0,9.0,9.0,19.0,80.0,42.0,1022.4,1.0,3.0,20.1,9,0
1,12.5,0.0,10.6,11.4,7.0,33.0,10.0,6.0,9.0,24.0,27.0,14.0,1016.1,1.0,1.0,34.6,4,0
17,9.2,0.6,0.2,1.4,8.0,46.0,6.0,8.0,24.0,20.0,89.0,86.0,1017.3,4.5,4.5,9.3,8,0
15,12.5,0.0,2.8,0.1,9.0,13.0,9.0,4.0,2.0,4.0,77.0,47.0,1027.3,7.0,6.0,21.3,6,0
24,5.4,0.0,3.6,10.3,10.0,48.0,10.0,10.0,28.0,33.0,60.0,32.0,1025.8,0.0,2.0,20.4,9,0
20,10.5,0.0,8.0,10.7,13.0,57.0,9.0,8.0,24.0,19.0,42.0,29.0,1019.0,1.0,1.0,17.7,8,0
29,8.5,0.0,5.4,0.3,12.0,52.0,12.0,15.0,33.0,11.0,38.0,57.0,1005.9,8.0,8.0,15.6,9,0
10,4.8,0.3,1.5,3.8,9.0,39.0,13.0,5.0,20.0,26.0,99.0,71.0,1024.2,8.0,4.5,12.4,8,0
6,13.4,0.0,5.6,7.8,11.0,48.0,13.0,13.0,30.0,26.0,78.0,49.0,1015.5,7.0,3.0,16.9,9,0
7,18.0,0.0,7.2,10.6,1.0,33.0,11.0,1.0,2.0,28.0,61.0,54.0,1016.2,3.0,3.0,27.9,9,0
11,18.7,0.0,9.8,11.5,5.0,39.0,6.0,5.0,7.0,15.0,49.0,47.0,1008.0,7.0,6.0,28.9,2,0
6,-1.6,0.0,1.0,8.5,12.0,17.0,0.0,14.0,7.0,9.0,83.0,46.0,1029.0,1.0,1.0,15.5,6,0
2,15.3,0.0,13.4,12.7,6.0,41.0,6.0,6.0,15.0,15.0,59.0,17.0,1022.9,0.0,0.0,30.6,2,0
0,4.6,0.2,3.2,8.9,3.0,28.0,3.0,6.0,13.0,11.0,58.0,39.0,1032.8,0.0,0.0,12.6,7,0
12,14.3,0.0,2.6,5.4,5.0,35.0,5.0,5.0,13.0,19.0,78.0,54.0,1015.1,4.5,4.5,17.9,10,0
19,19.6,0.2,8.2,4.3,7.0,61.0,3.0,3.0,19.0,28.0,81.0,60.0,1013.0,7.0,6.0,24.0,2,0
5,1.6,0.0,6.922463768115942,9.3,0.0,37.0,10.0,11.0,11.0,6.0,52.0,23.0,1033.8,0.0,0.0,22.0,5,0
19,20.6,0.0,11.6,13.1,1.0,41.0,4.0,1.0,15.0,28.0,62.0,48.0,1021.2,3.0,1.0,27.9,1,0
2,10.1,0.6,1.2,1.8,9.0,19.0,9.0,9.0,7.0,7.0,96.0,69.0,1028.6,7.0,7.0,16.7,6,0
12,16.0,0.0,3.4,6.6,10.0,33.0,12.0,10.0,7.0,19.0,40.0,19.0,1027.2,4.5,4.5,29.0,9,0
8,4.4,0.0,3.6,11.0,13.0,31.0,3.0,15.0,7.0,19.0,78.0,35.0,1017.4,1.0,3.0,17.2,3,0
6,15.3,0.0,7.8,10.1,1.0,31.0,0.0,4.0,11.0,9.0,44.0,10.0,1021.3,1.0,3.0,34.2,2,0
26,8.3,0.4,0.4,1.6,8.0,39.0,7.0,8.0,6.0,19.0,98.0,90.0,1030.2,4.5,4.5,12.3,9,0
11,12.4,0.6,6.2,7.7,7.0,33.0,7.0,7.0,7.0,17.0,61.0,47.0,1019.9,7.0,6.0,20.0,11,0
1,12.7,0.0,14.2,11.0,6.0,37.0,8.0,7.0,26.0,19.0,24.0,12.0,1018.0,0.0,0.0,23.9,8,0
10,6.5,0.0,2.0,10.0,11.0,41.0,10.0,14.0,11.0,20.0,52.0,42.0,1017.5,3.0,6.0,23.1,8,0
7,18.1,0.0,9.4,11.5,1.0,48.0,2.0,1.0,28.0,37.0,48.0,52.0,1017.1,1.0,3.0,28.6,11,0
25,11.9,1.2,3.6,9.3,13.0,50.0,9.0,9.0,26.0,24.0,59.0,54.0,1023.1,3.0,2.0,17.6,6,0
7,10.2,0.0,4.0,10.0,1.0,26.0,7.5,4.0,0.0,15.0,76.0,43.0,1018.7,7.0,5.0,23.5,6,0
1,18.9,0.0,10.4,5.5,3.0,41.0,2.0,10.0,9.0,20.0,33.0,15.0,1012.5,7.0,3.0,32.5,11,0
24,3.2,0.0,0.8,2.9,4.0,22.0,4.0,10.0,6.0,4.0,85.0,56.0,1029.0,7.0,6.0,11.7,8,0
14,9.0,0.0,3.2,0.2,11.0,57.0,11.0,11.0,31.0,30.0,80.0,70.0,1004.3,7.0,7.0,12.7,5,0
29,6.2,0.0,6.4,13.2,0.0,31.0,1.0,0.0,19.0,17.0,67.0,48.0,1022.3,4.5,4.5,24.7,1,0
12,9.3,0.0,6.922463768115942,12.6,3.0,44.0,3.0,6.0,13.0,20.0,50.0,34.0,1025.7,4.5,4.5,18.0,11,0
21,19.3,0.0,8.8,10.9,0.0,44.0,3.0,2.0,19.0,20.0,58.0,40.0,1017.0,1.0,5.0,29.7,6,0
5,17.8,0.0,6.922463768115942,11.3,5.0,39.0,8.0,5.0,19.0,24.0,64.0,49.0,1013.1,4.5,4.5,25.2,2,0
24,6.2,0.0,5.0,10.8,2.0,35.0,2.0,0.0,26.0,15.0,56.0,25.0,1014.8,1.0,1.0,24.7,12,0
15,12.8,0.0,3.2,10.0,13.0,39.0,13.0,13.0,4.0,20.0,59.0,29.0,1016.3,0.0,0.0,25.1,5,0
28,8.8,1.8,2.2,10.4,6.0,22.0,5.0,1.0,11.0,15.0,56.0,39.0,1010.3,0.0,3.0,21.2,9,0
12,13.7,0.0,9.4,6.4,6.0,43.0,8.0,7.0,13.0,17.0,54.0,33.0,1021.5,4.5,4.5,19.2,2,0
18,20.2,0.0,8.8,4.8,5.0,35.0,14.0,7.0,9.0,13.0,43.0,49.0,1016.8,7.0,7.0,27.5,3,0
11,19.6,0.0,8.6,6.4,5.0,35.0,15.0,5.0,9.0,19.0,68.0,59.0,1015.6,3.0,7.0,24.6,2,0
8,2.5,0.0,3.6,10.6,12.0,44.0,14.0,15.0,20.0,26.0,48.0,35.0,1025.4,2.0,6.0,20.0,9,0
21,26.6,0.0,9.6,6.8,6.0,48.0,4.0,14.0,7.0,22.0,82.0,63.0,1010.6,7.0,7.0,33.2,3,0
