Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Cloud3pm,Month,TempDiff,RainTomorrow
20,0.0,9.0,7.7,1.0,30.0,4.0,1.0,11.0,20.0,63.0,63.0,1020.5,4.0,7.0,3,3.599999999999998,0
21,0.0,5.8,9.0,11.0,37.0,5.0,12.0,6.0,20.0,83.0,70.0,1011.2,6.0,6.0,3,4.399999999999999,0
5,0.0,6.922463768115942,9.0,0.0,48.0,0.0,3.0,24.0,20.0,63.0,41.0,1029.7,1.0,0.0,6,6.300000000000001,0
26,0.0,4.2,5.2,3.0,30.0,7.5,11.0,0.0,7.0,73.0,27.0,1007.3,4.5,4.5,11,21.5,0
27,0.0,5.2,11.0,1.0,31.0,3.0,4.0,17.0,20.0,63.0,48.0,1018.8,2.0,1.0,8,9.099999999999998,0
22,0.2,2.2,9.9,15.0,41.0,15.0,15.0,20.0,28.0,74.0,25.0,1024.9,1.0,0.0,5,12.200000000000001,0
20,0.0,13.4,8.4,8.0,67.0,0.0,0.0,15.0,9.0,69.0,59.0,1012.6,4.5,4.5,1,7.100000000000001,0
20,0.0,1.6,9.3,13.0,30.0,13.0,2.0,20.0,4.0,66.0,35.0,1022.2,1.0,1.0,7,10.600000000000001,0
9,0.0,1.6,8.5,8.0,28.0,10.0,8.0,11.0,17.0,85.0,49.0,1028.7,4.0,1.0,7,14.5,0
26,0.0,2.8,0.8,6.0,41.0,2.0,3.0,22.0,22.0,100.0,76.0,1010.4,4.5,4.5,12,5.300000000000001,0
11,0.0,2.0,6.2,3.0,22.0,7.5,6.0,0.0,13.0,96.0,43.0,1023.5,7.0,1.0,6,12.6,0
22,0.0,8.0,11.1,3.0,30.0,8.0,3.0,17.0,20.0,44.0,46.0,1017.8,1.0,1.0,9,10.000000000000002,0
15,0.4,6.6,9.5,2.0,33.0,3.0,2.0,7.0,15.0,63.0,45.0,1020.4,7.0,3.0,3,8.100000000000001,0
12,2.0,1.8,4.6,6.0,28.0,7.0,8.0,7.0,9.0,77.0,56.0,1021.1,4.5,4.5,5,5.299999999999999,0
23,0.0,8.4,9.5,7.5,37.96875,8.0,3.0,4.0,13.0,61.0,55.0,1023.1,8.0,1.0,2,3.8999999999999986,0
15,1.4,2.8,6.3,2.0,26.0,5.0,0.0,7.0,13.0,76.0,62.0,1016.7,7.0,5.0,4,5.399999999999999,0
22,0.6,1.4,9.5,14.0,28.0,15.0,14.0,20.0,13.0,87.0,54.0,1021.1,1.0,2.0,6,10.499999999999998,0
22,0.0,6.2,6.7,14.0,63.0,14.0,9.0,13.0,9.0,58.0,41.0,1018.7,2.0,5.0,7,8.2,0
19,0.0,3.2,10.2,9.0,43.0,15.0,11.0,19.0,7.0,45.0,21.0,1024.4,1.0,0.0,8,11.7,0
25,0.0,3.8,10.5,7.5,37.96875,7.0,13.0,15.0,17.0,73.0,72.0,1011.4,3.0,7.0,10,2.799999999999999,0
11,0.0,1.6,8.5,7.0,22.0,1.0,5.0,4.0,11.0,79.0,50.0,1029.2,6.0,7.0,5,14.299999999999999,0
19,0.0,4.2,7.2,11.0,48.0,11.0,4.0,13.0,26.0,57.0,52.0,1017.3,7.0,7.0,8,10.500000000000002,0
11,0.0,6.4,12.6,13.0,31.0,0.0,13.0,6.0,17.0,59.0,53.0,1014.8,0.0,1.0,1,9.8,0
19,0.0,9.2,1.5,6.0,35.0,3.0,2.0,15.0,20.0,54.0,54.0,1021.7,8.0,7.0,2,2.700000000000003,0
1,0.0,4.4,10.2,3.0,41.0,0.0,2.0,7.0,22.0,45.0,23.0,1025.5,0.0,0.0,5,18.7,0
26,0.0,6.2,9.5,2.0,44.0,7.5,2.0,0.0,15.0,100.0,45.0,1015.5,4.5,4.5,1,17.1,0
20,0.0,7.8,8.5,1.0,26.0,13.0,0.0,11.0,20.0,52.0,34.0,1016.6,7.0,7.0,10,11.5,0
6,0.0,6.6,13.4,1.0,41.0,1.0,8.0,20.0,7.0,56.0,22.0,1020.5,1.0,3.0,11,15.8,0
7,0.0,5.4,8.5,10.0,30.0,1.0,11.0,11.0,17.0,70.0,65.0,1014.4,5.0,2.0,5,6.800000000000001,0
5,0.0,6.922463768115942,9.3,1.0,57.0,4.0,4.0,31.0,19.0,62.0,41.0,1026.1,4.5,1.0,7,10.3,0
0,0.0,9.6,10.4,12.0,57.0,11.0,12.0,24.0,37.0,32.0,12.0,1017.6,0.0,0.0,8,13.8,0
9,0.0,2.6,0.2,1.0,37.0,1.0,1.0,19.0,17.0,76.0,65.0,1019.6,7.0,7.0,6,3.8000000000000007,0
4,0.0,7.0,11.3,11.0,33.0,10.0,11.0,19.0,13.0,33.0,8.0,1015.6,0.0,1.0,9,23.3,0
14,0.0,3.4,6.4,13.0,46.0,13.0,13.0,31.0,30.0,56.0,37.0,1011.1,1.0,7.0,9,8.7,0
18,0.0,3.4,11.2,14.0,28.0,0.0,12.0,6.0,17.0,92.0,37.0,1030.1,0.0,0.0,9,19.400000000000002,0
22,0.0,0.8,7.3,13.0,48.0,15.0,15.0,15.0,28.0,63.0,43.0,1015.6,6.0,4.5,6,11.9,0
12,0.0,6.0,13.6,9.0,31.0,8.0,5.0,6.0,17.0,55.0,36.0,1020.4,4.5,4.5,12,12.8,0
25,0.0,6.4,10.6,13.0,33.0,9.0,13.0,19.0,17.0,59.0,55.0,1021.3,4.0,1.0,10,6.500000000000002,0
21,1.2,2.8,5.7,14.0,30.0,11.0,15.0,19.0,17.0,80.0,68.0,1008.9,6.0,7.0,3,5.899999999999999,0
17,0.0,1.0,6.8,12.0,35.0,11.0,12.0,17.0,15.0,81.0,52.0,1014.8,6.0,6.0,6,8.1,0
18,0.4,1.4,8.5,5.0,22.0,1.0,7.0,6.0,7.0,100.0,61.0,1028.6,7.0,1.0,8,13.600000000000001,0
6,0.0,2.6,9.9,12.0,28.0,0.0,11.0,13.0,17.0,61.0,21.0,1023.7,1.0,1.0,9,17.1,0
19,0.0,1.4,7.6,14.0,28.0,14.0,14.0,13.0,13.0,61.0,40.0,1023.5,1.0,5.0,5,11.200000000000001,0
4,0.0,3.2,4.1,7.5,37.96875,13.0,9.0,26.0,33.0,72.0,72.0,1013.8,6.0,6.0,8,3.6999999999999993,0
11,0.0,2.2,8.3,5.0,30.0,7.0,5.0,11.0,15.0,70.0,57.0,1016.7,7.0,6.0,8,6.500000000000002,0
28,0.0,4.0,8.7,4.0,35.0,14.0,4.0,17.0,26.0,53.0,71.0,1018.9,1.0,5.0,9,8.799999999999999,0
26,0.0,4.6,10.8,5.0,24.0,0.0,14.0,4.0,7.0,81.0,35.0,1030.7,4.5,4.5,9,13.9,0
15,0.0,5.8,4.4,4.0,20.0,5.0,4.0,4.0,7.0,68.0,60.0,1027.1,6.0,7.0,8,9.499999999999998,0
18,0.0,6.0,12.7,5.0,26.0,1.0,11.0,4.0,9.0,75.0,34.0,1018.9,1.0,3.0,1,17.200000000000003,0
25,0.2,4.2,9.2,5.0,41.0,7.0,5.0,17.0,22.0,66.0,68.0,1019.8,5.0,2.0,9,3.1999999999999993,0
9,0.0,10.6,11.3,0.0,57.0,1.0,13.0,26.0,24.0,24.0,20.0,1008.6,0.0,2.0,1,19.5,0
5,0.0,6.922463768115942,12.0,2.0,52.0,0.0,0.0,28.0,19.0,47.0,25.0,1027.6,4.5,4.5,10,13.100000000000001,0
19,0.0,7.4,5.3,13.0,46.0,10.0,4.0,11.0,11.0,28.0,24.0,1003.9,7.0,5.0,9,12.0,0
5,0.0,6.922463768115942,10.0,10.0,39.0,4.0,1.0,20.0,20.0,47.0,26.0,1030.9,0.0,2.0,9,14.0,0
10,0.0,7.8,8.3,3.0,52.0,2.0,1.0,11.0,9.0,100.0,33.0,1012.0,1.0,4.5,3,10.600000000000001,0
26,1.6,1.2,3.0,7.0,31.0,9.0,8.0,2.0,19.0,100.0,77.0,1033.5,4.5,4.5,8,9.7,0
5,0.0,6.922463768115942,12.1,0.0,54.0,1.0,6.0,20.0,13.0,30.0,18.0,1017.8,0.0,0.0,2,15.200000000000003,0
7,0.0,5.4,3.7,0.0,44.0,3.0,1.0,13.0,26.0,62.0,55.0,1021.8,6.0,6.0,7,6.0,0
28,0.0,4.8,11.2,10.0,56.0,11.0,10.0,15.0,39.0,64.0,65.0,1016.8,7.0,7.0,11,5.0,0
9,0.0,1.0,9.2,11.0,37.0,4.0,12.0,13.0,15.0,57.0,20.0,1019.1,1.0,1.0,7,15.5,0
20,0.0,6.6,11.1,13.0,44.0,13.0,8.0,22.0,15.0,47.0,26.0,1012.6,4.5,4.5,3,10.299999999999999,0
20,0.0,3.6,10.3,7.5,37.96875,13.0,3.0,22.0,11.0,64.0,47.0,1021.1,1.0,1.0,5,9.999999999999998,0
23,0.0,5.0,10.3,7.5,37.96875,7.5,7.5,0.0,0.0,71.0,70.0,1009.1,3.0,1.0,2,5.400000000000002,0
21,0.0,6.2,10.7,0.0,50.0,3.0,4.0,17.0,15.0,49.0,36.0,1012.2,2.0,2.0,5,11.5,0
10,0.0,0.2,8.4,0.0,28.0,1.0,1.0,9.0,9.0,78.0,59.0,1035.5,5.0,4.5,5,7.1000000000000005,0
25,1.2,5.0,9.4,0.0,46.0,0.0,0.0,24.0,26.0,71.0,69.0,1020.1,7.0,6.0,1,3.8000000000000007,0
27,0.0,3.8,10.7,2.0,41.0,6.0,3.0,15.0,31.0,65.0,52.0,1014.1,6.0,6.0,4,9.2,0
15,0.2,6.0,8.2,6.0,30.0,9.0,7.0,6.0,6.0,69.0,52.0,1016.0,1.0,4.0,4,10.099999999999998,0
19,0.0,9.0,3.3,7.0,63.0,2.0,1.0,9.0,24.0,68.0,56.0,1010.7,8.0,7.0,10,4.899999999999999,0
0,0.0,2.6,0.3,5.0,17.0,3.0,9.0,6.0,7.0,94.0,57.0,1019.5,7.0,7.0,6,5.700000000000001,0
9,0.0,12.2,13.2,13.0,35.0,8.0,5.0,9.0,28.0,29.0,19.0,1008.8,5.0,1.0,1,19.9,0
28,0.2,4.2,10.4,6.0,22.0,5.0,2.0,13.0,15.0,60.0,56.0,1033.5,2.0,2.0,9,8.399999999999999,0
7,0.0,7.0,10.6,1.0,44.0,6.0,1.0,19.0,31.0,54.0,44.0,1017.5,5.0,7.0,5,10.7,0
21,0.0,5.6,10.6,1.0,39.0,1.0,2.0,13.0,20.0,68.0,21.0,1014.3,1.0,1.0,8,12.299999999999997,0
7,0.0,6.8,10.8,1.0,48.0,6.0,1.0,17.0,35.0,53.0,52.0,1022.1,1.0,3.0,8,10.9,0
20,0.0,2.0,9.3,7.5,37.96875,13.0,1.0,17.0,7.0,86.0,56.0,1032.7,4.5,4.5,6,9.500000000000002,0
7,0.0,7.2,10.6,4.0,37.0,5.0,4.0,9.0,30.0,61.0,56.0,1016.2,1.0,1.0,5,10.3,0
26,0.2,4.6,10.0,15.0,33.0,10.0,13.0,13.0,15.0,43.0,37.0,1011.0,4.5,4.5,10,18.6,0
11,0.0,10.0,11.8,5.0,35.0,8.0,7.0,15.0,20.0,59.0,51.0,1017.9,2.0,7.0,1,8.3,0
11,0.0,1.4,8.3,8.0,30.0,6.0,3.0,7.0,11.0,90.0,46.0,1031.1,1.0,3.0,6,13.700000000000001,0
11,0.0,12.0,11.6,4.0,33.0,4.0,2.0,19.0,9.0,35.0,16.0,1014.6,0.0,0.0,3,16.6,0
12,0.8,2.4,9.0,5.0,22.0,7.5,9.0,0.0,11.0,90.0,50.0,1034.5,4.5,4.5,7,10.1,0
27,0.2,5.0,7.0,6.0,41.0,6.0,3.0,11.0,19.0,64.0,59.0,1009.8,6.0,5.0,12,6.0,0
8,0.0,5.2,7.4,8.0,39.0,8.0,3.0,13.0,13.0,66.0,43.0,1013.2,8.0,6.0,2,8.4,0
4,0.0,9.2,11.5,2.0,37.0,2.0,0.0,20.0,20.0,57.0,46.0,1017.4,1.0,5.0,3,11.099999999999998,0
7,0.0,5.2,10.9,11.0,37.0,10.0,10.0,9.0,26.0,67.0,69.0,1010.5,4.0,6.0,2,4.800000000000001,0
28,0.0,2.6,9.9,0.0,19.0,13.0,4.0,9.0,13.0,52.0,42.0,1013.6,3.0,2.0,5,14.0,0
6,0.0,3.0,10.3,15.0,22.0,1.0,9.0,6.0,6.0,75.0,33.0,1023.6,2.0,4.0,4,17.8,0
13,0.0,9.0,8.7,0.0,35.0,8.0,0.0,9.0,24.0,64.0,49.0,1012.2,7.0,3.0,1,7.9,0
0,0.0,8.0,12.0,10.0,41.0,4.0,11.0,22.0,20.0,29.0,6.0,1019.7,0.0,0.0,10,19.6,0
10,0.0,7.6,12.9,7.0,44.0,3.0,6.0,19.0,19.0,60.0,27.0,1019.6,2.0,5.0,11,11.599999999999998,0
4,0.0,2.0,9.9,5.0,44.0,7.0,9.0,9.0,28.0,70.0,41.0,1025.5,0.0,0.0,7,13.0,0
7,0.0,6.2,11.1,4.0,41.0,6.0,4.0,13.0,31.0,55.0,54.0,1021.0,1.0,1.0,9,11.200000000000001,0
17,0.0,0.8,2.2,7.5,37.96875,14.0,12.0,13.0,13.0,71.0,54.0,1022.0,7.0,3.0,6,8.9,0
6,0.0,7.6,13.3,15.0,33.0,4.0,4.0,7.0,6.0,59.0,25.0,1007.7,1.0,2.0,1,17.6,0
3,0.0,3.8,7.8,5.0,28.0,1.0,9.0,2.0,13.0,53.0,38.0,1017.8,0.0,7.0,8,12.9,0
22,0.0,10.6,9.6,7.0,35.0,9.0,3.0,9.0,20.0,76.0,64.0,1019.8,8.0,1.0,1,5.400000000000002,0
11,0.0,12.0,13.2,5.0,39.0,2.0,6.0,11.0,11.0,51.0,26.0,1014.1,1.0,1.0,1,15.599999999999998,0
9,0.0,3.0,9.7,13.0,33.0,11.0,9.0,7.0,22.0,60.0,48.0,1023.6,1.0,3.0,10,14.600000000000001,0
18,0.8,3.2,4.4,13.0,39.0,13.0,5.0,15.0,15.0,65.0,56.0,1020.1,6.0,7.0,8,5.199999999999999,0
27,0.2,8.2,2.9,3.0,30.0,2.0,2.0,17.0,20.0,56.0,50.0,1016.5,7.0,7.0,11,5.600000000000001,0
25,0.0,4.6,7.5,8.0,35.0,8.0,8.0,19.0,15.0,51.0,45.0,1026.2,5.0,1.0,5,2.8000000000000007,0
27,0.0,7.2,10.2,4.0,30.0,9.0,10.0,6.0,15.0,55.0,58.0,1012.3,0.0,0.0,10,11.899999999999999,0
17,0.0,4.6,9.2,15.0,56.0,12.0,15.0,17.0,15.0,48.0,41.0,1009.2,1.0,2.0,3,5.300000000000001,0
21,0.0,7.6,11.4,0.0,57.0,2.0,0.0,17.0,13.0,29.0,12.0,1015.9,1.0,1.0,8,13.300000000000004,0
4,0.0,5.2,10.7,6.0,31.0,3.0,15.0,13.0,9.0,43.0,18.0,1027.6,0.0,0.0,8,17.099999999999998,0
14,0.0,8.2,8.9,6.0,48.0,5.0,6.0,7.0,28.0,66.0,40.0,1016.7,5.0,6.0,1,11.5,0
27,0.0,7.0,6.3,2.0,48.0,6.0,2.0,19.0,26.0,66.0,58.0,1019.3,7.0,6.0,8,5.599999999999998,0
18,1.0,4.2,8.4,8.0,37.0,6.0,8.0,15.0,22.0,71.0,43.0,1012.7,7.0,3.0,2,9.0,0
25,0.0,5.4,11.0,15.0,37.0,14.0,15.0,17.0,20.0,77.0,61.0,1018.6,5.0,1.0,10,3.8000000000000007,0
12,0.4,3.0,8.0,9.0,22.0,4.0,13.0,6.0,13.0,84.0,57.0,1019.4,4.5,4.5,6,8.8,0
11,0.0,6.6,12.2,4.0,39.0,0.0,4.0,17.0,20.0,50.0,23.0,1013.4,2.0,2.0,2,13.5,0
9,0.0,9.8,12.0,0.0,50.0,0.0,0.0,30.0,13.0,38.0,22.0,1017.6,1.0,6.0,11,15.7,0
11,0.0,8.0,10.0,9.0,30.0,7.0,7.0,7.0,13.0,62.0,56.0,1016.7,6.0,7.0,10,7.099999999999998,0
28,0.0,3.4,10.1,14.0,20.0,15.0,3.0,11.0,9.0,48.0,31.0,1012.5,3.0,1.0,5,14.0,0
7,0.0,2.2,10.1,10.0,24.0,7.5,4.0,0.0,15.0,75.0,50.0,1017.4,1.0,4.0,6,12.3,0
13,0.0,1.2,0.9,13.0,22.0,14.0,7.5,11.0,0.0,87.0,71.0,1017.6,7.0,7.0,6,7.2,0
24,0.0,5.8,2.3,11.0,52.0,11.0,11.0,30.0,20.0,46.0,44.0,1008.8,7.0,7.0,10,13.700000000000001,0
10,0.4,3.2,7.1,9.0,22.0,4.0,5.0,6.0,17.0,93.0,73.0,1032.6,2.0,6.0,7,12.2,0
4,0.0,11.0,9.7,10.0,30.0,10.0,7.0,19.0,11.0,65.0,34.0,1021.7,2.0,6.0,3,9.8,0
0,0.0,6.922463768115942,9.5,7.0,28.0,9.0,8.0,6.0,19.0,87.0,36.0,1028.0,4.5,0.0,6,12.900000000000002,0
21,0.0,6.4,5.1,15.0,33.0,5.0,14.0,9.0,26.0,81.0,89.0,1012.9,7.0,6.0,10,5.299999999999997,0
18,0.2,3.2,12.5,12.0,31.0,1.0,11.0,7.0,17.0,79.0,30.0,1015.5,0.0,1.0,11,20.700000000000003,0
9,0.0,7.4,13.1,0.0,59.0,0.0,5.0,26.0,31.0,32.0,33.0,1017.1,1.0,1.0,11,11.6,0
1,0.0,11.8,0.9,3.0,41.0,15.0,6.0,24.0,26.0,29.0,19.0,1012.9,8.0,7.0,11,9.400000000000002,0
6,0.0,6.2,12.0,4.0,28.0,1.0,4.0,11.0,11.0,53.0,27.0,1023.7,3.0,5.0,10,18.6,0
26,0.0,1.0,0.0,3.0,26.0,6.0,3.0,13.0,11.0,85.0,82.0,1027.8,4.5,4.5,3,3.799999999999999,0
23,0.0,5.8,11.3,7.5,37.96875,0.0,2.0,20.0,31.0,62.0,62.0,1021.9,7.0,5.0,2,5.899999999999999,0
24,0.0,5.0,5.7,14.0,59.0,11.0,14.0,24.0,37.0,24.0,69.0,1011.0,6.0,8.0,10,5.6,0
18,0.0,6.8,5.7,10.0,44.0,11.0,4.0,20.0,17.0,50.0,54.0,1016.1,7.0,7.0,9,9.2,0
10,0.0,2.0,9.0,6.0,46.0,3.0,6.0,24.0,20.0,63.0,46.0,1028.1,2.0,3.0,8,5.7,0
23,0.0,4.4,10.0,7.5,37.96875,8.0,6.0,11.0,15.0,68.0,64.0,1015.3,6.0,6.0,12,3.3999999999999986,0
25,0.0,6.2,12.5,9.0,28.0,15.0,5.0,2.0,15.0,72.0,43.0,1016.8,4.0,1.0,12,7.199999999999999,0
24,0.0,6.4,10.6,7.0,41.0,6.0,7.0,24.0,28.0,64.0,43.0,1016.1,7.0,6.0,2,14.2,0
10,0.0,1.2,5.8,5.0,17.0,7.5,7.5,0.0,0.0,97.0,47.0,1029.6,7.0,6.0,7,11.5,0
24,0.6,3.6,4.9,13.0,39.0,14.0,13.0,13.0,24.0,98.0,78.0,1017.9,5.0,7.0,4,6.400000000000002,0
26,0.0,2.4,0.3,8.0,19.0,7.5,7.0,0.0,4.0,86.0,69.0,1021.0,4.5,4.5,10,4.5,0
12,0.4,2.0,3.0,5.0,24.0,13.0,5.0,13.0,7.0,70.0,48.0,1019.4,4.5,4.5,4,6.0,0
27,0.0,6.0,10.7,2.0,35.0,3.0,2.0,19.0,26.0,64.0,51.0,1014.6,1.0,1.0,5,8.2,0
23,0.0,3.8,10.0,7.5,37.96875,0.0,0.0,26.0,28.0,70.0,67.0,1026.0,5.0,1.0,3,3.900000000000002,0
14,0.0,8.0,12.3,5.0,56.0,10.0,8.0,9.0,33.0,56.0,43.0,1008.3,1.0,6.0,1,14.5,0
22,0.0,6.2,8.6,15.0,28.0,14.0,3.0,7.0,20.0,84.0,52.0,1010.0,6.0,5.0,2,15.3,0
6,0.0,2.4,7.1,9.0,48.0,15.0,7.0,9.0,37.0,91.0,37.0,1020.3,7.0,7.0,5,9.900000000000002,0
18,0.0,4.0,6.4,8.0,26.0,1.0,6.0,2.0,6.0,96.0,41.0,1014.7,7.0,7.0,2,13.399999999999999,0
9,0.2,3.0,7.3,13.0,28.0,11.0,13.0,9.0,15.0,84.0,52.0,1023.3,7.0,3.0,8,13.7,0
29,0.0,2.0,1.8,14.0,50.0,14.0,15.0,20.0,33.0,78.0,72.0,1023.4,8.0,8.0,9,4.6,0
5,0.0,6.922463768115942,13.2,0.0,52.0,0.0,2.0,20.0,24.0,41.0,20.0,1018.2,4.5,4.5,1,15.899999999999999,0
23,0.0,1.8,1.0,7.5,37.96875,10.0,5.0,2.0,2.0,77.0,79.0,1025.1,5.0,6.0,7,3.0,0
11,0.0,6.4,12.9,5.0,35.0,0.0,7.0,11.0,20.0,50.0,45.0,1020.9,1.0,1.0,11,11.899999999999999,0
3,0.0,4.2,9.3,1.0,30.0,1.0,1.0,17.0,9.0,52.0,27.0,1022.6,0.0,4.0,5,12.700000000000001,0
0,0.0,7.2,12.5,7.0,41.0,8.0,7.0,15.0,22.0,59.0,36.0,1023.8,1.0,3.0,11,11.499999999999998,0
15,0.2,3.4,9.7,4.0,28.0,9.0,4.0,4.0,11.0,72.0,56.0,1018.5,5.0,3.0,8,10.999999999999998,0
17,0.0,5.0,9.3,12.0,35.0,12.0,2.0,17.0,17.0,58.0,56.0,1019.1,4.5,4.5,11,6.699999999999999,0
0,2.0,9.8,10.8,5.0,48.0,9.0,5.0,31.0,35.0,69.0,24.0,1016.3,0.0,1.0,9,12.0,0
15,0.8,2.6,0.4,13.0,26.0,5.0,12.0,2.0,7.0,88.0,70.0,1015.9,7.0,7.0,6,5.099999999999998,0
20,0.0,3.0,10.2,13.0,22.0,13.0,0.0,15.0,9.0,68.0,30.0,1021.1,4.5,4.5,5,14.7,0
9,0.0,1.4,7.3,0.0,39.0,0.0,0.0,24.0,28.0,75.0,51.0,1033.6,6.0,1.0,6,9.0,0
25,0.0,3.0,11.4,4.0,39.0,0.0,1.0,19.0,26.0,57.0,63.0,1022.2,1.0,1.0,10,6.500000000000002,0
6,0.0,2.4,11.1,12.0,26.0,0.0,12.0,11.0,11.0,70.0,48.0,1031.7,1.0,2.0,9,15.1,0
24,0.0,6.2,0.3,2.0,46.0,5.0,6.0,13.0,17.0,75.0,71.0,1017.6,8.0,8.0,10,8.899999999999999,0
19,0.0,4.0,10.8,15.0,26.0,14.0,6.0,13.0,19.0,65.0,56.0,1021.9,1.0,1.0,4,8.200000000000001,0
5,0.0,6.922463768115942,7.8,11.0,43.0,12.0,8.0,6.0,11.0,86.0,33.0,1021.0,5.0,4.5,4,15.000000000000002,0
21,0.0,7.6,11.1,2.0,44.0,3.0,0.0,22.0,20.0,47.0,28.0,1013.3,1.0,1.0,5,11.3,0
1,0.0,6.4,11.9,2.0,43.0,2.0,0.0,17.0,20.0,46.0,30.0,1019.6,1.0,0.0,10,14.3,0
4,0.0,2.0,6.5,10.0,37.0,1.0,10.0,17.0,19.0,67.0,35.0,1025.7,7.0,6.0,7,14.1,0
10,0.0,8.6,12.3,13.0,31.0,1.0,1.0,13.0,9.0,33.0,14.0,1019.2,2.0,5.0,2,17.599999999999998,0
9,0.0,9.2,13.2,7.5,37.96875,8.0,5.0,24.0,33.0,40.0,35.0,1022.0,1.0,0.0,12,13.9,0
27,0.0,3.4,9.7,8.0,31.0,6.0,1.0,22.0,9.0,77.0,64.0,1015.1,1.0,1.0,7,7.600000000000001,0
21,0.0,8.0,6.2,9.0,37.0,9.0,13.0,17.0,24.0,77.0,63.0,1004.5,7.0,7.0,1,4.0,0
19,0.0,2.4,8.8,10.0,26.0,14.0,4.0,11.0,17.0,76.0,67.0,1022.0,1.0,2.0,5,7.300000000000001,0
12,0.0,6.922463768115942,9.8,3.0,30.0,7.5,6.0,0.0,19.0,34.0,29.0,1021.8,4.5,4.5,4,13.200000000000001,0
7,0.0,4.0,9.4,11.0,33.0,13.0,4.0,9.0,15.0,81.0,65.0,1009.5,5.0,1.0,3,6.5,0
2,0.0,8.8,9.9,5.0,50.0,11.0,5.0,22.0,20.0,34.0,39.0,1004.5,6.0,4.5,12,6.100000000000001,0
7,0.0,6.8,9.5,4.0,41.0,7.0,1.0,7.0,28.0,45.0,54.0,1020.5,2.0,1.0,7,12.0,0
23,0.0,1.6,9.7,7.5,37.96875,7.5,2.0,0.0,7.0,92.0,55.0,1019.9,2.0,3.0,5,13.099999999999998,0
0,0.0,2.6,7.6,3.0,26.0,7.0,3.0,9.0,13.0,65.0,42.0,1034.9,5.0,5.0,6,12.600000000000001,0
7,0.0,10.0,11.4,1.0,37.0,11.0,1.0,13.0,24.0,64.0,63.0,1015.0,3.0,1.0,11,6.099999999999998,0
24,1.8,1.6,9.7,5.0,46.0,9.0,13.0,28.0,26.0,64.0,55.0,1018.2,3.0,3.0,9,7.1000000000000005,0
27,0.0,7.4,7.5,3.0,48.0,6.0,3.0,24.0,28.0,52.0,56.0,1020.8,2.0,5.0,8,5.0,0
23,0.0,7.2,9.3,7.5,37.96875,4.0,9.0,13.0,35.0,60.0,83.0,1007.8,3.0,6.0,1,5.699999999999999,0
19,0.0,5.0,8.0,4.0,54.0,10.0,4.0,13.0,30.0,59.0,39.0,1016.1,2.0,6.0,2,11.999999999999996,0
4,0.0,2.6,11.2,15.0,28.0,3.0,15.0,7.0,9.0,74.0,19.0,1019.6,1.0,1.0,4,16.3,0
17,0.8,1.8,7.5,5.0,46.0,15.0,6.0,15.0,15.0,49.0,51.0,1012.5,4.5,4.5,9,6.999999999999999,0
20,0.0,2.0,10.0,7.5,37.96875,13.0,14.0,15.0,7.0,71.0,34.0,1018.7,1.0,2.0,5,12.799999999999999,0
20,1.2,3.6,5.6,0.0,31.0,7.0,0.0,6.0,19.0,84.0,53.0,1020.6,4.5,4.5,3,5.100000000000001,0
27,0.0,6.8,10.4,4.0,28.0,4.0,10.0,7.0,17.0,59.0,61.0,1009.0,4.0,7.0,12,6.099999999999998,0
17,0.0,2.2,2.1,12.0,57.0,12.0,12.0,17.0,20.0,65.0,52.0,1018.6,7.0,7.0,6,7.9,0
14,1.6,2.4,2.0,5.0,44.0,5.0,8.0,20.0,20.0,79.0,60.0,1016.3,7.0,7.0,10,9.600000000000001,0
20,0.0,9.2,10.6,4.0,41.0,10.0,4.0,11.0,24.0,64.0,55.0,1021.7,1.0,1.0,3,6.599999999999998,0
16,0.0,6.4,11.8,3.0,41.0,8.0,8.0,13.0,20.0,57.0,46.0,1023.5,2.0,1.0,2,8.5,0
7,0.0,6.0,7.7,0.0,35.0,3.0,1.0,9.0,15.0,59.0,65.0,1015.1,6.0,7.0,5,8.2,0
11,0.0,6.2,9.8,2.0,44.0,0.0,3.0,11.0,6.0,42.0,29.0,1021.3,1.0,4.0,4,17.9,0
29,0.0,5.4,5.1,12.0,50.0,10.0,12.0,20.0,26.0,64.0,32.0,1017.3,4.5,4.5,12,19.200000000000003,0
13,0.2,2.7,0.3,9.0,35.0,14.0,10.0,4.0,22.0,71.0,46.0,1014.7,8.0,7.0,4,11.999999999999998,0
9,0.0,7.8,12.8,5.0,37.0,1.0,13.0,17.0,24.0,38.0,29.0,1020.1,0.0,0.0,11,19.5,0
29,0.0,4.4,11.5,14.0,50.0,12.0,13.0,26.0,37.0,72.0,56.0,1009.3,4.5,4.5,10,9.600000000000001,0
24,0.0,2.0,9.6,12.0,28.0,10.0,12.0,11.0,15.0,89.0,33.0,1029.6,0.0,1.0,9,18.3,0
7,0.0,9.6,10.4,1.0,39.0,13.0,1.0,2.0,30.0,62.0,36.0,1020.4,5.0,2.0,8,10.8,0
19,1.2,5.8,11.2,8.0,56.0,9.0,6.0,9.0,28.0,67.0,60.0,1014.1,1.0,5.0,10,3.0,0
