Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Month,RainTomorrow
6,1.2,15.8,1.2,1.2,8.1,1,17.0,7,0,0.0,2.0,94.0,60.0,1024.3,1020.4,1.0,4.0,5.2,14.9,1,6,No
29,14.6,17.2,0.2,4.0,2.8,3,28.0,3,3,13.0,15.0,82.0,74.0,1010.8,1009.4,8.0,7.0,15.1,15.8,0,2,No
2,17.0,34.0,0.0,11.4,12.4,6,37.0,3,2,20.0,20.0,48.0,15.0,1020.7,1018.3,0.0,0.0,19.7,32.1,0,2,No
16,1.5,14.2,0.0,1.8,9.0,11,24.0,11,6,13.0,9.0,86.0,50.0,1031.7,1028.9,4.5,4.5,3.1,13.4,0,6,No
13,9.6,27.8,0.0,7.2,7.6,13,57.0,13,13,24.0,35.0,60.0,26.0,1009.7,1007.4,3.0,5.0,18.2,25.5,0,1,No
9,7.9,21.2,0.6,6.0,10.0,9,46.0,5,9,24.0,30.0,47.0,38.0,1016.1,1016.2,5.0,4.0,17.9,20.2,0,11,No
14,9.3,20.0,0.0,5.4,9.4,7,33.0,5,3,13.0,13.0,62.0,43.0,1027.0,1025.4,7.0,4.0,13.1,18.9,0,3,No
18,7.5,25.1,0.0,4.8,12.7,7,37.96875,2,6,6.0,6.0,79.0,33.0,1021.5,1019.2,1.0,1.0,13.2,23.0,0,2,No
2,19.5,35.4,0.0,6.922463768115942,9.0,3,41.0,3,3,20.0,24.0,54.0,19.0,1017.9,1015.4,4.5,4.5,22.3,34.1,0,3,No
7,23.0,30.2,0.0,6.2,11.4,1,37.0,1,1,19.0,30.0,63.0,57.0,1016.7,1014.5,3.0,2.0,27.8,28.5,0,10,No
5,3.5,23.9,0.0,6.922463768115942,8.9,13,35.0,14,9,7.0,22.0,54.0,39.0,1015.0,1013.4,2.0,4.0,14.1,22.6,0,5,No
7,20.9,31.0,0.0,8.0,10.2,1,35.0,3,1,13.0,26.0,62.0,61.0,1016.9,1013.4,5.0,6.0,27.1,28.6,0,4,No
23,6.5,17.5,0.0,2.0,6.1,7,37.96875,10,11,6.0,15.0,82.0,52.0,1028.9,1023.7,7.0,4.0,8.3,17.1,0,7,No
20,12.2,21.1,0.0,3.8,10.1,4,41.0,13,4,13.0,20.0,75.0,52.0,1033.6,1028.7,1.0,1.0,15.7,20.7,0,9,No
9,13.3,28.3,0.0,4.0,9.0,0,54.0,1,9,22.0,9.0,61.0,32.0,1021.8,1017.5,6.0,6.0,19.1,27.1,0,4,No
8,-4.4,12.4,0.0,1.4,7.4,3,22.0,7,6,0.0,7.0,60.0,36.0,1036.0,1032.9,1.0,4.5,2.1,12.0,0,7,No
1,17.7,35.5,0.0,12.8,11.3,3,39.0,4,12,20.0,11.0,27.0,13.0,1007.5,1002.7,0.0,4.0,28.1,34.8,0,2,No
5,13.1,28.9,0.0,6.922463768115942,12.1,9,39.0,8,9,9.0,30.0,62.0,51.0,1018.0,1015.5,1.0,4.5,21.7,25.5,0,11,No
25,18.8,24.8,0.8,4.0,8.7,0,52.0,0,1,28.0,33.0,67.0,57.0,1023.8,1021.3,5.0,4.0,21.7,24.1,0,4,No
23,13.8,19.6,0.6,1.8,3.8,7,37.96875,2,8,4.0,19.0,67.0,72.0,1019.6,1019.5,7.0,4.0,17.0,19.0,0,11,No
27,24.3,30.6,0.0,6.2,8.6,6,46.0,3,1,9.0,17.0,66.0,69.0,1007.8,1004.1,7.0,7.0,29.5,29.7,0,12,No
23,5.8,15.4,1.6,2.8,6.3,7,37.96875,7,1,0.0,13.0,93.0,64.0,1023.6,1019.9,7.0,6.0,7.8,13.9,1,7,No
9,18.8,31.4,0.0,9.8,12.4,5,43.0,7,5,13.0,28.0,63.0,40.0,1017.3,1015.2,1.0,1.0,24.8,30.0,0,2,No
1,13.6,26.8,0.6,7.4,3.7,12,54.0,10,14,13.0,28.0,72.0,38.0,1014.8,1012.1,6.0,7.0,16.6,25.3,0,8,No
7,24.7,30.0,0.0,7.6,9.1,1,35.0,2,4,20.0,20.0,73.0,70.0,1011.4,1009.5,6.0,5.0,28.4,29.6,0,2,No
17,10.8,18.9,0.0,5.2,6.7,14,54.0,12,14,4.0,30.0,54.0,40.0,1021.3,1019.9,1.0,7.0,13.8,18.8,0,3,No
12,13.9,21.7,0.8,5.0,1.4,7,37.0,8,5,9.0,15.0,62.0,45.0,1014.4,1013.9,4.5,4.5,17.1,21.3,0,2,No
25,14.2,19.1,1.6,0.6,9.1,2,37.0,3,3,17.0,17.0,78.0,66.0,1020.7,1018.8,6.0,3.0,16.7,18.0,1,7,No
11,14.4,24.8,0.0,5.2,11.8,6,39.0,3,5,15.0,19.0,55.0,46.0,1020.6,1018.3,5.0,0.0,18.8,23.6,0,12,No
9,19.9,25.4,1.8,0.8,5.5,9,31.0,9,5,9.0,20.0,87.0,64.0,1020.3,1018.5,7.0,4.0,21.3,25.1,1,4,No
2,8.9,28.3,0.0,5.2,10.7,7,22.0,3,8,13.0,9.0,68.0,22.0,1023.9,1020.1,0.0,1.0,16.3,28.2,0,4,No
14,11.5,31.1,0.0,7.0,11.8,11,39.0,10,3,9.0,11.0,69.0,21.0,1018.6,1015.4,1.0,1.0,17.6,30.0,0,3,No
21,23.5,35.3,0.4,7.6,11.3,10,41.0,4,10,15.0,26.0,69.0,41.0,1010.5,1005.7,4.0,2.0,29.6,34.3,0,10,No
21,23.6,33.9,0.0,6.8,9.7,15,35.0,0,11,15.0,19.0,64.0,49.0,1011.7,1007.2,1.0,1.0,28.3,32.5,0,9,No
15,10.3,21.7,0.0,3.6,4.8,0,30.0,9,1,6.0,9.0,67.0,53.0,1028.9,1025.8,6.0,5.0,16.6,21.4,0,8,No
1,16.6,26.6,0.0,9.6,13.3,8,37.0,8,8,26.0,24.0,55.0,39.0,1012.9,1009.6,3.0,1.0,20.7,25.9,0,12,No
23,10.2,18.5,0.0,3.8,8.7,7,37.96875,14,5,7.0,19.0,70.0,65.0,1031.2,1027.5,6.0,1.0,14.2,16.6,0,9,No
12,14.3,23.8,0.0,7.4,12.7,3,37.0,3,6,17.0,22.0,45.0,30.0,1019.9,1019.2,4.5,4.5,17.6,23.2,0,1,No
14,13.7,19.0,0.0,8.0,4.5,6,33.0,7,8,19.0,13.0,69.0,54.0,1016.8,1016.3,8.0,6.0,14.5,17.1,0,3,No
23,13.2,30.0,0.0,5.6,9.9,7,37.96875,10,15,6.0,4.0,73.0,37.0,1018.5500000000002,1015.9320578512396,1.0,4.0,17.8,29.0,0,3,No
1,19.5,37.0,0.0,9.8,13.0,2,41.0,3,3,4.0,19.0,30.0,18.0,1006.7,1003.3,1.0,0.0,30.5,35.6,0,1,No
16,13.9,24.7,0.0,3.6,6.6,3,24.0,4,7,7.0,9.0,85.0,60.0,1019.8,1016.2,6.0,7.0,15.3,22.9,0,3,No
21,18.7,30.6,0.0,7.4,11.0,0,35.0,2,14,15.0,17.0,77.0,28.0,1015.8,1010.9,1.0,1.0,22.6,30.2,0,7,No
26,6.7,24.8,0.0,5.4,13.4,3,43.0,3,6,30.0,17.0,57.0,36.0,1023.8,1020.1,4.5,4.5,15.5,24.2,0,12,No
17,4.8,10.6,0.4,1.8,8.2,7,52.0,7,6,19.0,20.0,58.0,58.0,1023.2,1024.0,6.0,7.0,7.4,9.1,0,9,No
11,14.2,26.3,0.0,6.2,12.2,10,44.0,5,13,7.0,13.0,65.0,50.0,1011.9,1010.0,4.0,8.0,20.3,25.1,0,11,No
24,3.2,15.7,0.2,3.2,5.8,7,28.0,11,7,13.0,13.0,95.0,63.0,1024.1,1021.5,7.0,7.0,8.7,15.5,0,9,No
6,7.9,24.5,0.0,5.8,9.2,9,33.0,1,9,6.0,15.0,68.0,24.0,1017.2,1014.8,7.0,7.0,13.9,23.8,0,3,No
27,21.1,28.6,2.0,4.2,10.1,6,41.0,6,2,22.0,30.0,76.0,63.0,1019.0,1015.8,3.0,3.0,24.4,27.2,1,5,No
17,5.1,13.4,0.0,2.4,0.8,14,43.0,12,12,9.0,15.0,64.0,59.0,1011.8,1009.5,4.5,4.5,8.3,13.0,0,7,No
1,21.6,37.3,0.6,8.0,7.5,0,30.0,12,3,7.0,19.0,63.0,23.0,1011.8,1007.9,5.0,7.0,27.2,35.7,0,3,No
2,5.1,20.4,0.0,6.6,11.3,2,39.0,3,2,15.0,7.0,70.0,30.0,1027.6,1024.7,4.0,5.0,8.8,18.1,0,10,No
26,2.4,27.1,0.0,4.0,9.6,14,39.0,1,14,6.0,15.0,98.0,29.0,1023.3,1018.9,4.5,4.5,9.4,25.0,0,10,No
5,9.7,32.9,0.0,6.922463768115942,5.3,12,35.0,8,5,11.0,19.0,47.0,30.0,1021.6,1018.8,5.0,7.0,18.9,29.0,0,4,No
15,21.8,30.9,0.0,6.8,11.3,1,22.0,10,1,6.0,11.0,56.0,50.0,1018.5,1016.9,1.0,5.0,28.6,29.7,0,1,No
26,4.5,18.9,0.0,2.0,8.0,10,31.0,4,11,9.0,17.0,97.0,53.0,1024.9,1021.3,4.5,4.5,9.8,18.6,0,9,No
6,11.5,25.5,0.0,3.6,7.8,14,26.0,0,13,7.0,13.0,68.0,29.0,1019.6,1017.1,7.0,5.0,16.2,25.2,0,4,No
14,12.7,21.7,0.0,2.6,3.7,13,50.0,15,14,22.0,24.0,69.0,53.0,1013.7,1012.7,7.0,7.0,16.8,20.7,0,5,No
12,13.1,17.3,0.2,6.922463768115942,4.0,9,22.0,11,5,4.0,11.0,96.0,65.0,1029.4,1028.5,4.5,4.5,13.4,16.8,0,6,No
12,17.9,22.0,0.4,6.922463768115942,9.7,9,56.0,5,9,15.0,30.0,71.0,49.0,1014.0,1015.1,4.5,4.5,18.9,20.2,0,3,No
8,8.6,17.9,0.0,2.0,8.6,2,46.0,8,3,15.0,22.0,73.0,59.0,1025.0,1023.8,5.0,2.0,13.0,15.0,0,5,No
4,6.2,21.1,0.0,3.0,9.2,0,37.0,2,3,6.0,19.0,64.0,35.0,1024.8,1021.4,1.0,2.0,13.1,20.2,0,6,No
7,22.5,29.1,0.0,5.0,2.7,2,39.0,3,0,11.0,24.0,71.0,67.0,1014.3,1010.7,7.0,7.0,26.3,28.3,0,3,No
29,9.1,18.6,0.0,1.4,11.6,0,24.0,2,0,7.0,17.0,76.0,71.0,1020.8,1017.6,8.0,4.5,12.8,17.7,0,11,No
25,17.4,22.0,0.0,5.8,9.6,8,35.0,8,8,17.0,22.0,58.0,47.0,1022.0,1020.8,5.0,1.0,20.6,21.1,0,4,No
20,6.9,18.3,0.0,1.8,9.5,7,37.96875,13,1,22.0,2.0,75.0,50.0,1034.7,1032.0,4.5,4.5,8.9,17.8,0,6,No
9,17.9,25.5,0.0,10.4,12.9,9,57.0,5,5,30.0,28.0,46.0,47.0,1013.6,1013.5,4.0,3.0,21.4,24.2,0,12,No
27,10.1,24.7,0.0,5.0,10.6,6,31.0,2,4,15.0,17.0,56.0,41.0,1019.0,1014.9,1.0,2.0,17.6,24.0,0,6,No
9,14.7,30.1,0.0,8.2,10.8,0,56.0,0,0,31.0,17.0,49.0,19.0,1024.0,1020.3,0.0,0.0,19.6,30.1,0,4,No
1,17.6,33.7,0.0,12.2,12.6,6,41.0,3,6,28.0,19.0,33.0,16.0,1009.4,1006.0,1.0,0.0,25.2,31.4,0,2,No
5,4.1,14.9,0.0,6.922463768115942,5.4,0,30.0,4,2,4.0,11.0,68.0,54.0,1031.9,1029.7,1.0,7.0,11.6,14.4,0,7,No
7,25.7,32.3,0.0,7.6,11.0,10,28.0,4,4,7.0,20.0,70.0,60.0,1009.8,1007.3,7.0,7.0,29.9,31.4,0,2,No
12,10.8,23.6,0.0,6.0,11.2,5,24.0,1,5,7.0,13.0,62.0,43.0,1027.7,1025.1,4.5,4.5,14.7,23.0,0,3,No
20,16.1,37.0,0.0,11.0,11.4,8,20.0,15,0,11.0,11.0,42.0,16.0,1024.0,1021.1,1.0,7.0,21.1,35.6,0,10,No
0,14.0,28.4,0.0,7.2,3.0,11,46.0,11,12,28.0,24.0,28.0,10.0,1016.0,1012.3,2.0,1.0,18.6,27.6,0,5,No
10,5.9,25.4,0.0,6.4,9.2,13,39.0,9,13,9.0,19.0,78.0,31.0,1016.3,1012.4,6.0,4.0,15.7,24.6,0,4,No
20,20.5,26.6,1.4,5.2,7.6,7,37.96875,4,1,2.0,17.0,72.0,56.0,1019.4,1016.7,4.0,6.0,23.8,25.7,1,3,No
17,10.0,18.2,1.2,6.6,5.1,13,67.0,7,15,7.0,30.0,80.0,49.0,1011.7,1008.4,8.0,7.0,11.9,16.4,1,9,No
27,22.8,31.3,0.0,6.2,11.5,3,48.0,6,3,20.0,30.0,62.0,53.0,1014.3,1011.4,2.0,3.0,27.6,29.5,0,10,No
27,19.9,30.3,0.0,9.0,12.1,2,37.0,3,3,19.0,22.0,50.0,43.0,1015.5,1012.5,1.0,1.0,27.2,29.3,0,11,No
17,8.4,20.5,0.0,1.8,8.6,12,44.0,12,12,31.0,20.0,76.0,44.0,1019.6,1015.1,1.0,5.0,11.4,19.5,0,4,No
7,20.1,28.5,0.0,8.2,9.8,1,33.0,1,1,13.0,26.0,51.0,49.0,1015.6,1011.2,1.0,0.0,25.7,27.0,0,9,No
19,19.3,28.6,0.0,8.0,10.6,4,57.0,10,4,17.0,39.0,61.0,54.0,1010.2,1008.9,2.0,3.0,25.4,28.0,0,11,No
10,11.6,31.7,0.0,9.2,11.8,1,37.0,1,11,19.0,13.0,34.0,18.0,1018.1,1015.3,1.0,0.0,18.9,30.5,0,3,No
26,7.5,19.4,1.2,4.2,8.1,5,37.0,13,5,9.0,19.0,92.0,57.0,1019.0,1019.2,4.5,4.5,11.9,18.3,1,12,No
16,15.6,33.1,0.0,8.0,12.3,10,33.0,10,4,9.0,9.0,61.0,27.0,1022.8,1020.3,1.0,1.0,20.6,31.5,0,2,No
17,11.4,25.0,0.0,14.2,8.4,14,46.0,12,12,17.0,15.0,48.0,25.0,1012.0,1006.9,7.0,1.0,14.8,22.7,0,12,No
4,17.7,30.8,0.0,10.4,10.1,4,54.0,4,12,31.0,19.0,50.0,24.0,1022.3,1016.8,5.0,4.0,21.2,30.1,0,11,No
2,13.0,31.6,0.0,6.4,11.3,10,50.0,4,1,9.0,11.0,60.0,22.0,1017.0,1013.6,1.0,1.0,18.7,31.1,0,3,No
17,10.6,19.1,0.4,4.0,5.6,14,67.0,12,12,26.0,31.0,54.0,57.0,1005.7,1006.7,4.5,4.5,16.3,17.1,0,4,No
10,13.7,32.5,0.0,10.2,13.4,13,41.0,5,5,6.0,19.0,32.0,17.0,1013.0,1011.0,0.0,0.0,24.0,31.9,0,12,No
6,8.1,27.0,0.0,8.0,13.6,0,44.0,0,1,28.0,13.0,47.0,29.0,1015.9,1014.0,0.0,1.0,16.8,25.1,0,12,No
15,11.2,19.6,0.0,1.0,1.9,13,19.0,5,9,7.0,7.0,96.0,71.0,1022.2,1019.9,7.0,7.0,13.2,18.6,0,6,No
12,17.6,39.1,0.0,6.922463768115942,13.1,5,30.0,12,9,7.0,15.0,22.0,7.0,1015.1,1012.4,4.5,4.5,28.8,37.2,0,1,No
29,8.2,13.5,0.2,2.0,4.3,13,33.0,7,9,17.0,19.0,73.0,72.0,1017.7,1015.4,7.0,7.0,10.7,12.8,0,9,No
10,3.2,20.4,0.0,3.2,10.9,15,46.0,14,13,22.0,17.0,33.0,28.0,1022.2,1020.7,1.0,0.0,16.0,20.2,0,9,No
14,9.1,22.7,0.0,2.8,4.8,9,35.0,11,9,19.0,22.0,60.0,34.0,1022.5,1019.8,7.0,6.0,15.9,22.4,0,4,No
21,16.6,30.6,0.0,5.0,11.0,10,33.0,2,10,11.0,22.0,55.0,32.0,1014.1,1010.6,1.0,1.0,23.2,29.8,0,7,No
2,4.5,17.0,0.0,3.2,5.4,3,20.0,3,2,7.0,9.0,99.0,57.0,1025.7,1022.1,0.0,4.0,5.8,16.4,0,6,No
6,15.6,29.8,0.0,9.8,7.3,1,43.0,1,1,15.0,15.0,54.0,29.0,1012.8,1010.2,7.0,7.0,23.0,28.6,0,1,No
27,16.5,27.5,0.0,7.4,11.1,3,43.0,6,3,17.0,33.0,55.0,31.0,1017.7,1013.7,1.0,1.0,23.0,26.5,0,8,No
12,10.0,23.8,0.0,3.2,10.2,15,26.0,11,15,7.0,15.0,60.0,31.0,1020.9,1019.1,4.5,4.5,17.2,23.3,0,4,No
28,18.2,29.0,0.0,5.0,8.1,8,54.0,12,10,13.0,35.0,58.0,66.0,1017.0,1013.4,7.0,7.0,25.0,27.2,0,11,No
7,17.7,29.1,0.0,9.8,10.0,10,33.0,2,1,9.0,22.0,60.0,51.0,1014.0,1010.4,2.0,1.0,26.2,27.9,0,9,No
23,11.0,24.5,0.0,2.2,9.9,7,37.96875,7,2,0.0,2.0,83.0,41.0,1026.4,1022.1,1.0,1.0,14.0,23.0,0,5,No
11,12.9,29.2,0.0,6.2,10.8,7,31.0,0,5,4.0,19.0,56.0,40.0,1018.3,1014.9,1.0,2.0,22.1,27.0,0,4,No
25,15.6,21.0,0.0,3.0,8.4,0,35.0,0,0,17.0,26.0,58.0,66.0,1021.3,1018.8,7.0,2.0,18.7,19.6,0,10,No
25,16.0,23.1,0.0,3.2,6.5,10,28.0,3,14,6.0,13.0,66.0,61.0,1008.7,1007.1,3.0,6.0,21.6,22.3,0,3,No
14,4.0,24.4,0.0,4.4,12.3,11,67.0,11,11,15.0,33.0,60.0,28.0,1031.2,1028.2,0.0,0.0,15.5,23.8,0,10,No
19,15.3,33.5,0.0,8.0,10.6,14,41.0,11,14,20.0,20.0,26.0,14.0,1014.2,1010.7,2.0,0.0,25.1,32.1,0,9,No
0,7.1,18.5,0.0,6.6,10.3,7,50.0,5,8,26.0,22.0,68.0,34.0,1020.2,1019.5,4.0,5.0,10.8,16.5,0,10,No
3,13.4,28.0,0.0,6.4,2.3,14,57.0,10,12,26.0,22.0,25.0,22.0,1013.4,1008.8,7.0,6.0,17.6,26.5,0,8,No
15,8.2,22.9,0.0,3.4,9.8,14,19.0,8,12,2.0,6.0,98.0,38.0,1021.8,1017.1,1.0,0.0,10.6,22.4,0,6,No
20,13.1,18.5,0.6,1.0,3.5,7,37.96875,13,13,17.0,15.0,93.0,55.0,1014.7,1012.4,4.0,6.0,14.5,18.4,0,6,No
7,24.4,30.2,0.0,6.6,2.2,6,39.0,8,8,17.0,15.0,62.0,57.0,1012.3,1009.6,7.0,7.0,26.8,28.9,0,3,No
5,6.4,22.9,0.0,6.922463768115942,9.4,1,35.0,0,6,17.0,9.0,64.0,37.0,1023.5,1022.0,1.0,4.5,16.4,22.0,0,5,No
18,8.7,14.9,0.0,1.6,1.5,15,44.0,12,15,17.0,19.0,79.0,68.0,1012.9,1011.9,7.0,7.0,10.2,14.1,0,7,No
9,4.8,23.6,0.0,6.0,10.8,8,43.0,6,5,9.0,26.0,56.0,46.0,1024.8,1020.7,5.0,1.0,18.3,22.0,0,10,No
5,2.2,19.7,0.0,6.922463768115942,9.2,4,28.0,4,11,9.0,6.0,70.0,41.0,1030.7,1026.1,4.5,4.5,11.8,19.3,0,6,No
27,22.6,32.8,0.0,6.8,6.8,4,28.0,7,10,0.0,13.0,63.0,49.0,1005.5,1002.0,1.0,1.0,28.7,32.1,0,2,No
17,10.1,20.7,0.0,7.6,12.9,7,39.0,1,3,9.0,26.0,64.0,64.0,1018.1,1015.5,1.0,1.0,16.6,19.0,0,12,No
29,15.1,23.5,0.0,3.6,11.3,6,35.0,0,8,19.0,19.0,82.0,69.0,1017.6,1016.4,2.0,4.5,18.3,20.9,0,3,No
8,1.8,14.3,0.0,1.6,9.4,13,44.0,14,15,20.0,24.0,71.0,62.0,1020.8,1019.6,1.0,3.0,10.2,12.9,0,7,No
5,15.9,35.6,0.0,6.922463768115942,12.7,7,37.96875,8,7,13.0,28.0,58.0,29.0,1012.1,1010.2,4.5,4.5,24.0,34.8,0,1,No
2,7.6,24.8,0.0,4.4,11.8,8,24.0,8,5,13.0,6.0,71.0,29.0,1020.5,1017.5,0.0,0.0,13.0,23.0,0,10,No
4,4.7,17.8,0.0,5.4,8.4,9,46.0,7,5,17.0,26.0,56.0,23.0,1021.1,1017.8,6.0,1.0,10.0,17.3,0,8,No
14,11.0,19.0,0.0,1.8,6.1,8,31.0,5,6,7.0,13.0,84.0,56.0,1028.4,1025.9,7.0,4.0,13.5,18.1,0,4,No
5,8.1,22.6,0.0,6.922463768115942,8.5,5,28.0,0,5,11.0,11.0,73.0,43.0,1022.2,1020.1,4.5,4.5,15.2,21.3,0,5,No
22,11.5,22.2,1.2,6.4,5.9,8,35.0,8,2,20.0,9.0,70.0,71.0,1014.6,1011.8,5.0,7.0,19.6,18.7,1,9,No
20,7.3,19.9,0.2,2.6,9.5,13,39.0,13,9,24.0,9.0,62.0,30.0,1025.5,1024.1,1.0,1.0,9.5,19.1,0,5,No
7,23.4,29.8,0.0,9.4,12.2,4,35.0,1,1,20.0,28.0,53.0,58.0,1013.4,1008.9,3.0,1.0,27.9,28.1,0,10,No
29,14.8,18.5,2.0,9.0,9.2,7,52.0,7,7,17.0,26.0,64.0,52.0,1020.8,1024.4,8.0,2.0,15.1,16.7,1,1,No
20,16.6,26.5,0.0,8.0,11.2,10,46.0,10,4,9.0,19.0,56.0,60.0,1011.7,1005.0,6.0,7.0,23.3,25.6,0,11,No
19,10.4,19.4,0.0,4.0,10.4,6,33.0,6,2,20.0,17.0,78.0,63.0,1025.6,1022.8,3.0,1.0,16.9,19.0,0,8,No
18,7.7,17.0,0.0,3.4,6.5,9,31.0,13,5,13.0,9.0,63.0,60.0,1017.7,1017.2,2.0,7.0,12.4,15.5,0,9,No
15,10.6,19.1,0.0,8.0,9.9,13,44.0,13,13,17.0,24.0,50.0,34.0,1015.1,1013.0,0.0,1.0,13.0,18.4,0,7,No
27,11.2,26.1,0.0,4.8,10.6,3,28.0,3,1,19.0,15.0,59.0,42.0,1020.2,1016.9,1.0,1.0,20.0,25.2,0,8,No
13,4.4,16.6,1.4,1.8,7.8,13,35.0,5,13,7.0,20.0,99.0,42.0,1019.8,1016.8,6.0,7.0,8.2,16.2,1,8,No
12,15.6,26.8,0.0,5.6,9.3,6,39.0,14,3,4.0,19.0,56.0,30.0,1021.7,1019.4,4.5,4.5,19.4,26.6,0,1,No
20,10.9,17.6,0.0,5.6,9.4,15,52.0,14,14,20.0,20.0,44.0,30.0,1010.2,1007.4,4.5,4.5,13.0,17.0,0,7,No
29,14.4,22.9,0.0,8.6,12.7,2,37.0,2,8,20.0,20.0,66.0,61.0,1018.5,1016.7,1.0,7.0,18.5,21.7,0,1,No
5,12.7,29.3,0.0,6.922463768115942,13.0,9,46.0,13,9,7.0,31.0,56.0,45.0,1015.9,1014.6,4.5,4.5,22.2,26.7,0,11,No
1,3.9,27.3,0.0,5.2,10.9,6,28.0,12,8,7.0,13.0,34.0,12.0,1021.1,1015.9,0.0,0.0,18.0,26.3,0,8,No
17,6.1,15.8,1.6,1.8,7.8,12,33.0,11,12,6.0,20.0,89.0,53.0,1019.9,1017.7,4.5,4.5,8.2,15.3,1,7,No
17,3.9,13.1,0.4,0.8,8.6,12,28.0,12,3,17.0,17.0,70.0,51.0,1015.7,1013.3,1.0,2.0,7.1,10.9,0,8,No
6,0.3,13.5,0.0,2.6,0.7,0,13.0,0,7,11.0,7.0,90.0,64.0,1032.6,1030.1,7.0,7.0,6.7,13.2,0,8,No
10,3.2,16.4,0.0,0.8,7.1,14,20.0,7,8,0.0,7.0,87.0,54.0,1027.1,1024.5,1.0,6.0,9.3,15.0,0,6,No
13,13.3,23.7,0.0,8.0,9.7,6,35.0,15,2,11.0,19.0,58.0,48.0,1017.6,1016.2,7.0,7.0,18.9,22.5,0,1,No
16,9.5,17.5,0.0,1.6,1.4,6,20.0,15,6,7.0,9.0,83.0,60.0,1023.0,1019.8,7.0,6.0,11.6,15.9,0,5,No
17,6.3,16.2,0.2,1.6,3.1,12,61.0,12,14,33.0,30.0,63.0,44.0,1013.0,1011.0,4.5,4.5,9.7,15.6,0,8,No
18,5.6,19.8,1.0,3.2,13.0,7,31.0,6,8,15.0,19.0,58.0,52.0,1025.5,1023.8,2.0,1.0,13.8,19.0,0,11,No
20,19.1,25.4,0.4,4.4,9.4,7,37.96875,15,0,11.0,28.0,77.0,66.0,1009.2,1003.1,4.0,1.0,22.3,24.9,0,2,No
18,12.9,23.5,0.0,6.4,10.2,11,48.0,10,11,15.0,28.0,45.0,42.0,1024.3,1021.4,3.0,7.0,18.5,22.9,0,9,No
22,16.5,28.7,0.0,5.0,11.2,3,39.0,10,2,7.0,26.0,74.0,51.0,1021.9,1019.7,1.0,2.0,23.2,27.4,0,3,No
2,15.0,27.1,0.0,7.0,10.9,8,39.0,7,7,17.0,17.0,53.0,38.0,1017.8,1019.0,3.0,1.0,17.4,25.8,0,4,No
18,11.947428571428572,28.0,0.0,4.6,12.9,7,37.96875,8,4,6.0,9.0,72.0,30.0,1015.6,1011.1,6.0,1.0,15.3,26.8,0,12,No
24,8.4,21.4,0.0,1.4,9.8,5,35.0,12,5,11.0,22.0,52.0,74.0,1011.5,1012.3,0.0,3.0,17.5,17.5,0,10,No
2,9.8,27.2,0.0,6.8,13.1,0,28.0,0,7,17.0,4.0,55.0,29.0,1018.2,1015.5,6.0,5.0,17.9,25.7,0,12,No
5,21.3,38.2,0.0,6.922463768115942,12.7,2,43.0,10,9,6.0,28.0,38.0,41.0,1004.0,1005.2,4.5,4.5,28.2,30.9,0,1,No
16,8.9,13.4,0.0,0.4,0.1,5,20.0,8,3,9.0,7.0,75.0,64.0,1032.4,1030.1,7.0,7.0,10.1,12.7,0,7,No
19,14.9,25.9,0.0,3.8,9.8,10,65.0,11,4,20.0,37.0,54.0,62.0,1020.6,1013.5,4.0,1.0,20.5,22.0,0,9,No
20,18.1,28.0,0.0,11.2,13.2,1,31.0,9,0,13.0,24.0,31.0,40.0,1009.7,1005.0,1.0,3.0,23.7,24.9,0,12,No
9,10.3,22.8,0.0,2.4,9.5,1,30.0,1,10,19.0,11.0,56.0,35.0,1018.2,1014.4,1.0,1.0,15.2,22.4,0,5,No
18,7.1,12.1,0.0,0.4,0.1,5,20.0,1,7,4.0,7.0,96.0,87.0,1032.4,1030.3,7.0,7.0,8.1,10.8,0,7,No
25,18.0,24.6,0.4,3.2,6.8,5,20.0,9,3,2.0,9.0,79.0,78.0,1019.9,1017.7,5.0,6.0,22.2,22.4,0,4,No
20,13.8,24.7,0.0,5.8,8.5,7,37.96875,15,4,9.0,15.0,49.0,30.0,1014.8,1010.9,4.0,6.0,20.7,23.7,0,9,No
10,10.8,20.3,0.0,7.2,12.9,6,41.0,8,6,19.0,24.0,55.0,43.0,1016.8,1014.7,6.0,1.0,13.4,19.1,0,12,No
7,24.0,32.0,0.0,6.2,9.9,1,37.0,3,1,7.0,31.0,68.0,62.0,1012.1,1009.2,7.0,6.0,28.5,31.5,0,3,No
11,7.0,20.6,0.0,3.2,5.9,9,24.0,10,13,4.0,13.0,79.0,59.0,1020.5,1017.9,5.0,3.0,11.3,20.1,0,6,No
15,19.4,30.4,0.0,4.4,11.4,0,30.0,6,0,7.0,15.0,58.0,57.0,1015.5,1013.2,6.0,3.0,26.7,29.1,0,12,No
18,9.1,20.2,0.0,1.0,10.0,12,33.0,4,12,6.0,17.0,99.0,48.0,1026.4,1021.9,1.0,1.0,11.3,20.1,0,8,No
