Education,Marital_Status,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Total_Promotions,Children_Number,Total_Spent,Total_Purchases
0,1,13724.0,2,7,5,2,15,27,1,2,0,2,9,0,34,1,1,58,4
2,1,45143.0,202,5,74,11,5,14,3,6,1,5,7,0,57,0,1,311,12
2,0,52569.0,85,0,3,0,0,7,1,2,0,4,3,0,55,0,1,95,6
2,0,48432.0,322,3,50,4,3,42,5,7,1,6,8,0,49,0,1,424,14
2,1,17144.0,18,2,19,0,2,6,5,3,0,4,7,0,62,0,2,47,7
1,0,36108.0,141,8,129,3,11,47,3,7,1,4,9,0,38,1,1,339,12
1,1,76445.0,739,107,309,140,80,35,1,2,5,13,6,0,51,0,1,1410,20
2,1,36663.0,18,0,6,3,3,5,1,1,1,3,2,0,47,0,1,35,5
2,1,53843.0,378,0,88,19,4,73,4,8,5,3,7,0,57,0,1,562,16
2,1,90226.0,1083,108,649,253,151,108,1,4,7,12,2,0,66,1,0,2352,23
2,0,70638.0,1016,12,215,16,12,63,1,4,5,10,3,0,67,1,0,1334,19
1,1,44512.0,23,1,6,0,0,2,2,1,0,3,4,0,62,0,2,32,4
1,1,27116.0,12,1,21,2,2,3,2,2,0,3,7,0,61,0,2,41,5
2,1,54072.0,35,0,4,0,0,0,1,2,0,2,8,0,59,0,2,39,4
1,1,71855.0,548,31,422,0,112,28,4,5,5,11,3,0,45,0,1,1141,21
0,0,51250.0,342,32,230,34,32,40,5,10,5,4,9,0,32,1,1,710,19
2,1,60432.0,365,3,15,4,3,11,5,7,2,5,6,0,49,0,1,401,14
2,1,65526.0,397,19,69,12,0,9,1,4,4,8,2,0,58,0,1,506,16
1,0,68655.0,456,19,832,75,118,38,1,4,5,11,3,0,34,0,0,1538,20
0,1,12393.0,5,6,15,11,7,13,1,2,0,3,9,0,44,0,0,57,5
1,0,64509.0,836,185,575,24,25,77,1,6,3,9,4,0,32,1,0,1722,18
1,0,33955.0,100,2,128,23,7,10,4,5,1,5,8,0,47,0,1,270,11
1,1,31353.0,10,0,10,3,1,7,2,1,1,2,8,0,45,0,2,31,4
1,1,55434.0,238,115,215,169,69,76,3,5,3,13,4,0,38,0,1,882,21
1,1,28359.0,6,0,5,2,1,2,1,1,0,2,7,0,39,0,1,16,3
1,0,57100.0,158,11,99,15,11,17,2,3,2,7,3,0,35,0,1,311,12
1,1,69139.0,86,12,75,33,15,6,1,4,1,5,4,0,57,0,1,227,10
2,1,52973.0,856,0,76,12,9,199,7,9,6,9,8,0,66,0,1,1152,24
2,1,51717.0,98,1,17,0,1,5,1,3,0,4,7,0,57,1,1,122,7
1,1,18793.0,4,16,20,0,17,20,3,2,0,4,8,0,51,0,1,77,6
0,1,66664.0,398,96,447,220,96,32,1,5,7,6,3,0,40,0,0,1289,18
1,0,50664.0,313,8,104,6,4,126,9,8,1,6,9,0,63,0,2,561,15
1,1,54414.0,109,18,16,24,26,18,4,3,1,5,4,0,59,0,2,211,9
2,1,54549.0,216,2,6,0,0,9,2,5,1,4,7,0,70,0,1,233,10
2,0,47111.0,595,71,153,120,112,41,6,3,2,10,9,0,51,0,1,1092,15
2,0,41003.0,123,133,142,71,44,88,1,6,2,8,6,0,59,0,0,601,16
1,1,19444.0,16,0,23,3,2,10,3,4,1,2,7,0,40,0,1,54,7
0,1,36301.0,11,12,35,3,5,12,1,3,0,3,7,0,46,0,1,78,6
2,1,73059.0,410,112,420,0,82,71,1,9,3,13,4,0,75,0,1,1095,25
2,1,42731.0,159,2,51,6,2,24,3,4,1,5,5,0,53,0,1,244,10
2,1,52854.0,105,0,10,0,1,0,2,2,1,4,5,0,63,0,2,116,7
1,1,22775.0,5,1,8,0,0,1,1,1,0,2,8,0,44,0,1,15,3
2,1,46681.0,269,15,69,15,19,38,2,4,6,4,5,0,74,0,2,425,14
2,1,59821.0,629,0,70,0,0,35,6,11,2,7,8,0,67,0,1,734,20
1,0,50002.0,443,5,71,21,16,82,2,8,2,7,7,0,68,0,1,638,17
1,1,69755.0,217,77,373,111,23,93,1,3,6,12,1,0,77,0,0,894,21
1,1,44078.0,24,1,10,2,0,4,2,2,0,3,5,0,53,0,2,41,5
2,1,30560.0,9,1,5,4,5,7,1,1,0,3,7,0,46,0,1,31,4
2,1,35924.0,8,0,14,2,3,7,1,1,0,3,5,0,53,0,2,34,4
2,0,64140.0,1459,0,61,0,15,215,5,2,5,6,5,0,58,3,2,1750,13
1,1,56386.0,230,48,214,13,32,75,8,9,1,7,9,0,41,0,2,612,17
0,1,24594.0,1,3,6,10,0,9,1,1,0,3,5,0,43,0,1,29,4
0,1,75774.0,340,21,134,258,14,56,1,7,5,8,4,0,41,0,1,823,20
2,0,39228.0,7,1,6,0,3,3,1,0,0,3,4,0,62,0,0,20,3
2,1,58494.0,298,7,68,4,0,19,2,6,2,6,6,0,48,0,1,396,14
1,0,58684.0,479,35,179,28,7,85,1,5,3,12,2,0,41,1,0,813,20
1,0,57136.0,267,140,599,34,12,127,1,7,5,7,6,0,55,0,0,1179,19
2,0,56551.0,67,4,32,17,2,16,3,2,1,4,4,0,72,0,2,138,7
1,1,22448.0,3,1,8,23,2,18,3,2,1,3,3,0,40,0,1,55,6
1,0,82014.0,980,37,265,35,163,31,1,3,6,12,6,0,61,0,0,1511,21
1,0,34213.0,50,4,28,6,3,26,3,3,1,2,9,0,59,0,2,117,6
1,1,157146.0,1,0,1725,2,1,1,0,0,28,0,1,0,45,0,0,1730,28
2,0,25358.0,19,0,5,0,0,8,2,1,0,3,6,0,75,0,1,32,4
2,0,35544.0,30,5,23,4,1,4,1,2,0,3,7,0,44,0,1,67,5
2,1,36634.0,213,9,76,4,3,30,3,5,2,5,7,0,68,0,1,335,12
2,1,62670.0,539,30,92,80,46,38,1,5,3,13,3,0,68,0,1,825,21
0,1,50334.0,284,16,160,84,16,134,6,7,4,6,6,0,50,0,1,694,17
1,0,72066.0,1003,34,536,134,51,34,1,4,6,6,2,0,41,2,0,1792,16
2,0,50729.0,239,13,143,45,4,52,9,6,2,7,6,0,64,0,2,496,15
1,1,34916.0,51,23,82,33,0,42,4,5,1,3,9,0,54,0,2,231,9
1,0,64892.0,527,24,230,32,24,65,2,6,4,12,4,0,46,0,1,902,22
1,0,43602.0,19,5,12,10,3,19,3,3,1,2,6,0,56,0,2,68,6
2,0,33996.0,40,2,15,8,0,6,1,1,1,3,4,0,33,0,0,71,5
0,0,41473.0,21,8,20,15,3,9,1,2,0,3,7,0,37,0,1,76,5
2,1,63246.0,593,30,91,29,22,7,1,6,3,12,4,0,55,0,2,772,21
2,1,36732.0,21,5,3,10,1,7,3,1,1,4,2,0,63,0,2,47,6
2,1,69084.0,1181,107,199,39,30,30,2,7,3,13,8,0,52,0,1,1586,23
2,1,77766.0,1004,59,265,115,59,27,2,11,10,11,6,0,55,1,1,1529,32
2,0,37929.0,202,2,46,3,2,10,2,4,2,5,7,0,37,2,0,265,11
1,1,86610.0,446,107,768,33,196,53,1,5,6,6,2,0,71,0,0,1603,17
2,1,80141.0,1184,102,673,52,40,40,1,7,4,10,6,0,36,1,0,2091,21
0,1,72635.0,390,22,323,104,35,107,1,6,8,6,3,0,67,1,0,981,20
1,1,69016.0,726,53,363,123,107,161,4,8,9,13,5,0,52,0,1,1533,30
0,1,20193.0,8,8,22,24,11,9,1,1,1,4,4,0,31,0,0,82,6
1,1,27573.0,50,15,110,39,15,15,4,5,1,4,8,0,47,0,1,244,10
0,0,15862.0,1,1,4,11,9,10,1,1,0,3,8,0,43,0,1,36,4
2,1,49544.0,308,0,73,0,0,23,2,5,1,8,7,0,46,0,1,404,14
1,1,33228.0,22,2,31,7,4,5,1,2,0,3,7,0,42,0,1,71,5
1,1,70440.0,690,117,499,76,102,88,1,5,10,7,3,0,44,1,0,1572,22
1,1,38232.0,43,5,28,7,6,33,4,3,1,3,5,0,51,0,2,122,7
2,1,22554.0,27,0,10,0,0,4,4,2,0,4,5,0,67,0,2,41,6
2,1,23536.0,6,0,3,0,0,1,1,0,0,3,3,0,39,0,1,10,3
1,1,49413.0,205,7,41,3,2,46,2,4,2,5,5,0,70,0,1,304,11
1,1,42231.0,24,0,8,0,1,4,1,1,0,3,5,0,53,0,2,37,4
2,0,78789.0,667,50,850,21,83,83,1,4,6,5,2,0,42,0,0,1754,15
1,1,56534.0,691,7,61,10,0,46,4,10,4,7,8,0,54,2,1,815,21
1,0,58350.0,493,26,206,116,80,80,4,8,3,12,6,0,51,0,1,1001,23
1,0,81217.0,493,70,324,146,40,84,1,3,7,11,1,0,33,0,0,1157,21
1,0,49090.0,494,5,82,7,0,100,3,7,2,9,7,0,71,0,1,688,18
2,0,61787.0,621,73,414,78,48,85,1,8,4,6,5,0,35,0,0,1319,18
2,1,18169.0,9,0,5,0,0,7,1,1,0,2,8,0,37,0,1,21,3
0,0,24336.0,1,6,2,8,2,12,1,1,0,2,7,0,41,0,1,31,3
1,1,18222.0,12,4,19,12,6,14,1,2,0,3,8,0,32,0,0,67,5
1,0,62335.0,243,131,217,85,6,26,2,3,3,13,2,0,70,0,1,708,19
0,1,42033.0,11,1,4,2,0,7,1,1,0,2,7,0,51,0,2,25,3
2,1,86580.0,532,21,127,26,20,20,0,4,2,5,1,0,39,1,0,746,11
2,0,41437.0,29,0,2,0,0,1,1,1,0,3,7,0,65,0,2,32,4
2,0,73705.0,612,91,520,258,107,107,2,9,6,8,5,0,71,0,2,1695,23
1,1,61064.0,387,126,342,0,45,180,5,8,4,11,6,0,46,0,1,1080,23
2,1,38452.0,56,0,14,0,0,2,3,3,0,3,7,0,67,0,2,72,6
1,0,18358.0,6,8,19,16,4,4,3,3,0,4,7,0,33,0,1,57,7
2,1,55012.0,582,0,65,0,0,13,6,8,2,9,5,0,49,0,1,660,19
0,1,9722.0,6,17,16,6,16,42,4,3,1,3,8,0,49,0,1,103,7
2,1,38175.0,70,6,69,2,3,3,3,3,1,4,7,0,38,0,1,153,8
2,1,58656.0,962,12,194,16,24,12,4,7,8,13,6,0,66,1,1,1220,28
1,1,52117.0,112,10,107,30,0,20,2,5,2,4,7,0,57,0,1,279,11
1,1,64813.0,293,0,124,179,97,52,1,7,2,10,5,0,44,0,1,745,19
2,1,54222.0,199,12,31,3,12,7,1,3,3,5,3,0,49,0,1,264,11
1,1,83512.0,1060,61,835,80,20,101,1,4,7,10,1,0,36,4,0,2157,21
2,1,77520.0,940,44,396,0,88,58,1,8,7,7,4,0,63,3,1,1526,22
1,1,41154.0,44,2,11,2,3,7,1,1,0,4,5,0,44,0,1,69,5
1,1,80398.0,342,51,936,207,35,26,1,5,8,12,3,0,56,1,0,1597,25
0,0,18746.0,2,10,11,12,9,20,2,3,0,3,6,0,30,0,1,64,6
1,1,35196.0,75,12,141,43,39,187,6,6,1,5,8,0,38,0,1,497,12
1,0,60230.0,520,20,367,39,81,40,2,6,3,6,5,0,66,0,1,1067,15
1,1,22108.0,5,3,9,6,2,6,2,2,0,3,7,0,45,0,2,31,5
1,1,44392.0,87,5,71,7,12,29,5,4,1,4,7,0,48,0,2,211,9
2,1,55424.0,462,61,184,10,53,107,4,7,5,9,6,0,46,1,1,877,21
1,1,17688.0,2,2,1,3,1,2,1,1,0,2,8,1,43,0,1,11,3
2,1,92491.0,979,44,935,29,25,22,1,7,5,12,3,0,39,3,0,2034,24
1,0,90273.0,704,129,853,120,74,111,1,5,6,7,2,0,31,3,0,1991,18
2,0,82571.0,861,31,558,62,95,79,0,6,5,13,2,0,60,1,0,1686,24
2,0,38513.0,172,3,115,16,0,18,5,6,1,5,8,0,40,0,1,324,12
2,0,16653.0,5,7,31,15,4,7,3,2,1,3,6,0,43,0,1,69,6
1,1,42586.0,194,2,56,0,0,0,5,4,1,6,8,0,67,0,2,252,11
0,0,23529.0,9,7,13,3,2,20,1,1,1,2,6,0,57,0,1,54,4
2,1,74881.0,505,72,270,36,27,54,4,9,2,12,5,0,61,0,2,964,23
1,1,71107.0,533,10,217,198,174,195,2,7,6,13,4,0,71,0,1,1327,26
2,1,46910.0,48,0,14,0,0,6,2,2,0,3,6,0,58,0,2,68,5
1,1,18690.0,6,1,7,23,4,19,1,1,1,2,8,0,63,0,0,60,4
1,0,37244.0,18,2,10,0,0,25,1,1,1,2,7,0,67,1,2,55,4
1,1,82427.0,482,147,509,104,107,107,1,3,5,12,1,0,56,1,0,1456,20
0,0,75342.0,204,97,97,21,118,26,1,5,2,10,4,0,64,0,1,563,17
1,0,70044.0,1073,0,250,153,14,14,4,7,10,5,5,0,68,0,1,1504,22
1,0,79146.0,245,16,223,21,43,16,2,8,1,8,6,0,55,0,2,564,17
1,1,77437.0,560,21,442,29,44,29,1,4,5,13,1,0,59,1,0,1125,22
1,1,54984.0,173,13,131,32,3,6,4,6,1,6,7,0,63,1,1,358,13
2,1,42403.0,22,1,11,0,5,3,1,1,0,3,8,0,51,0,1,42,4
1,1,55761.0,136,1,12,0,3,32,2,4,1,3,6,0,58,1,1,184,8
1,1,37292.0,275,0,86,10,23,66,5,6,3,5,8,0,39,0,1,460,14
2,0,45576.0,56,19,29,2,14,25,1,3,1,3,8,0,77,0,0,145,7
1,1,70321.0,303,23,751,82,26,191,1,6,5,13,4,0,75,0,0,1376,24
2,0,58086.0,708,7,62,0,0,15,2,11,3,7,8,0,53,0,1,792,21
1,1,81795.0,324,132,693,27,118,88,1,4,11,7,2,0,70,0,0,1382,22
0,1,28389.0,1,5,3,7,4,8,1,1,0,2,7,0,75,0,0,28,3
2,1,66835.0,620,26,195,34,17,141,1,6,4,13,2,0,76,0,0,1033,23
1,0,69901.0,312,21,206,102,92,149,3,7,3,10,5,0,53,0,1,882,20
2,1,80360.0,1493,86,454,112,43,43,2,4,4,5,2,0,73,3,0,2231,13
2,1,63342.0,918,21,118,13,10,21,3,8,3,5,6,0,61,1,1,1101,16
1,1,44989.0,98,0,106,49,10,106,5,5,1,5,6,0,48,0,1,369,11
0,0,31859.0,3,4,7,15,8,11,1,1,0,3,7,0,42,0,1,48,4
2,0,51569.0,380,0,47,6,0,34,4,7,1,7,8,0,73,1,1,467,15
1,0,30372.0,15,0,12,7,3,7,3,2,0,3,7,0,51,0,2,44,5
0,0,16014.0,3,9,4,7,8,7,4,1,1,4,3,0,43,0,2,38,6
1,1,41120.0,24,2,23,0,8,24,3,2,1,3,6,0,54,0,2,81,6
2,0,39763.0,80,1,60,4,6,16,2,5,1,2,9,0,51,0,1,167,8
2,1,38725.0,31,0,6,2,1,5,2,1,0,4,4,0,67,0,2,45,5
1,1,77981.0,138,120,204,16,126,60,3,7,4,7,5,0,50,0,1,664,18
0,1,62905.0,166,75,96,119,107,59,3,7,2,8,4,0,58,0,1,622,17
0,0,13533.0,12,3,8,8,0,17,2,2,0,3,7,0,43,0,1,48,5
1,1,59481.0,178,3,85,71,66,58,2,3,3,8,2,0,47,0,1,461,14
1,1,72117.0,707,20,171,65,60,50,1,9,7,9,5,0,45,0,1,1073,25
0,1,21955.0,5,1,7,17,14,11,2,2,1,3,6,0,36,0,1,55,6
1,1,67131.0,465,71,250,93,35,62,3,9,2,12,6,0,66,0,1,976,23
2,0,36802.0,16,1,2,0,0,1,1,1,0,3,5,0,42,0,1,20,4
1,1,71853.0,358,108,413,141,97,32,1,2,8,6,1,0,40,0,0,1149,16
0,1,28249.0,1,9,7,2,14,10,1,2,0,3,6,0,61,0,0,43,5
2,1,47808.0,123,1,26,2,0,72,2,3,2,3,7,0,47,1,1,224,8
2,0,25509.0,40,3,30,10,7,11,3,3,0,3,9,0,48,0,1,101,6
2,1,51012.0,102,9,63,2,9,24,1,4,1,4,6,0,76,0,0,209,9
1,0,70596.0,347,44,534,17,0,26,1,3,5,12,2,0,37,0,0,968,20
2,1,85431.0,376,53,462,168,53,53,1,2,7,7,0,0,70,0,0,1165,16
1,1,42664.0,21,0,3,0,0,0,1,1,0,3,6,0,55,0,1,24,4
1,1,42586.0,194,2,56,0,0,0,5,4,1,6,8,0,67,0,2,252,11
1,0,29760.0,64,4,68,7,5,17,4,3,1,4,8,0,37,0,1,165,8
2,1,28973.0,206,0,46,3,2,12,2,5,1,5,8,0,45,0,0,269,11
2,1,39435.0,71,0,18,0,0,13,1,3,1,2,7,0,49,0,1,102,6
0,1,65370.0,71,22,112,138,89,29,1,2,3,13,1,0,38,0,0,461,18
0,0,20194.0,0,4,7,11,10,15,2,2,0,3,6,0,43,0,1,47,5
2,0,42473.0,93,1,21,0,4,25,3,2,1,4,5,0,46,0,2,144,7
1,1,64590.0,920,138,168,36,46,30,1,9,4,10,6,0,54,0,0,1338,23
1,1,71232.0,653,17,170,34,26,17,2,11,2,10,7,0,63,0,1,917,23
1,1,34600.0,199,33,60,8,3,15,5,5,2,5,8,0,51,0,2,318,12
1,0,46904.0,153,4,56,0,9,31,4,5,1,4,8,0,55,0,2,253,10
1,1,49094.0,376,0,38,11,8,69,5,6,3,6,6,0,49,0,1,502,15
1,1,36075.0,46,0,30,12,1,30,1,2,0,4,6,0,39,0,1,119,6
0,1,60839.0,600,21,128,223,150,128,13,2,2,12,8,0,43,0,2,1250,16
1,1,77298.0,425,115,292,23,35,79,1,6,6,11,3,0,43,0,1,969,23
1,1,34026.0,18,6,15,12,8,17,3,2,1,3,5,0,72,0,2,76,6
2,0,48918.0,52,0,9,0,0,1,2,1,0,4,4,0,59,0,2,62,5
0,1,82122.0,734,22,350,151,25,100,1,3,9,13,1,0,60,1,0,1382,25
1,0,37697.0,34,6,21,11,4,8,1,2,1,3,6,0,46,0,1,84,6
1,1,34074.0,135,1,41,10,1,67,5,3,3,3,6,0,70,1,2,255,9
2,1,28520.0,11,0,10,0,2,20,1,1,1,2,6,0,62,0,2,43,4
1,0,62535.0,163,48,90,0,45,52,1,3,2,8,3,0,67,0,1,398,13
2,0,36273.0,29,3,30,3,2,9,2,3,0,3,6,0,45,0,1,76,6
1,1,63404.0,734,26,70,11,44,17,2,6,3,4,4,0,58,1,2,902,13
0,1,75774.0,340,21,134,258,14,56,1,7,5,8,4,0,41,0,1,823,20
1,1,78416.0,453,38,279,188,38,183,2,7,7,10,3,0,46,0,1,1179,24
1,1,75702.0,1073,0,629,145,37,37,1,10,5,13,6,0,48,1,1,1921,28
2,1,59385.0,135,0,10,0,4,36,2,3,1,4,5,0,71,0,2,185,8
1,0,37070.0,231,7,137,4,15,39,9,5,1,8,7,0,56,0,2,433,14
1,1,44689.0,18,0,5,0,0,11,2,1,1,2,7,0,71,1,2,34,4
1,1,53977.0,620,16,165,0,24,82,5,5,5,12,5,0,64,0,1,907,22
2,0,7144.0,81,4,33,5,2,291,0,23,1,1,0,0,56,0,2,416,25
1,0,18701.0,12,4,2,10,6,10,4,2,0,4,5,0,58,0,2,44,6
1,1,90369.0,292,51,981,224,23,17,1,4,6,6,1,0,66,0,0,1588,16
2,0,63159.0,965,34,586,89,86,37,1,3,5,8,3,0,48,1,0,1797,16
1,1,37758.0,27,2,10,0,0,1,2,1,0,3,8,0,56,0,2,40,4
2,0,46757.0,777,30,163,0,51,122,6,4,4,7,9,0,59,0,1,1143,15
2,1,79734.0,572,8,232,23,62,17,1,4,3,6,1,0,53,1,0,914,13
1,1,63207.0,438,169,565,91,169,70,1,2,3,6,7,0,30,1,0,1502,11
1,0,72071.0,531,69,300,150,138,150,3,5,4,8,2,0,68,0,1,1338,17
2,1,21840.0,17,0,9,0,0,1,1,1,0,3,9,0,39,0,1,27,4
0,1,58582.0,402,35,106,101,77,42,2,9,2,9,5,0,40,1,1,763,20
1,0,72282.0,503,27,419,90,139,153,1,5,7,9,7,0,71,0,0,1331,21
1,1,50387.0,369,9,87,12,14,34,3,6,2,8,5,0,66,0,2,525,16
2,1,32583.0,5,0,3,0,0,1,1,1,0,2,7,0,61,0,2,9,3
1,1,62568.0,362,17,398,80,35,61,3,5,3,5,4,0,60,1,1,953,13
2,0,44635.0,56,0,9,0,0,3,2,2,0,3,7,0,51,0,2,68,5
2,0,33316.0,79,1,31,4,4,12,3,2,1,4,6,0,51,0,2,131,7
1,1,63967.0,387,84,141,73,35,162,3,4,4,12,2,0,54,0,1,882,20
0,1,52513.0,367,17,241,104,188,232,2,9,5,9,7,0,44,0,0,1149,23
1,1,25293.0,15,0,11,0,2,9,1,1,1,2,8,0,53,0,1,37,4
2,0,54111.0,267,6,54,8,3,50,2,5,2,6,5,0,57,0,1,388,13
1,1,78394.0,298,27,697,216,24,166,1,4,6,5,2,0,36,0,0,1428,15
2,1,80739.0,674,92,736,39,0,92,1,3,11,9,1,0,64,0,0,1633,23
2,1,22669.0,16,14,36,37,22,48,3,4,1,2,9,0,47,0,1,173,7
1,0,29236.0,37,4,24,16,9,9,2,4,0,3,9,0,35,0,1,99,7
1,1,44911.0,159,0,22,2,1,31,3,4,1,4,7,0,63,0,1,215,9
2,1,54693.0,686,17,142,23,26,35,8,6,4,13,6,0,60,0,1,929,23
1,1,48186.0,97,3,66,12,7,34,3,4,1,4,7,0,48,0,1,219,9
1,1,54809.0,63,6,57,13,13,22,4,2,1,5,4,0,45,0,2,174,8
1,1,41580.0,56,5,24,4,0,3,3,2,1,3,5,0,44,0,2,92,6
2,1,80336.0,209,19,456,160,142,66,1,2,9,13,1,0,52,0,0,1052,24
1,1,47743.0,198,2,43,0,12,20,3,4,1,6,6,0,65,1,1,275,11
0,1,62972.0,313,15,47,20,0,192,2,7,4,3,6,0,67,0,1,587,14
2,0,57333.0,941,14,397,76,58,176,11,8,5,9,6,0,68,0,1,1662,22
2,1,32313.0,86,4,56,2,4,7,3,4,0,4,9,0,40,0,1,159,8
2,0,84953.0,167,48,602,63,72,72,1,3,10,4,2,0,69,3,0,1024,17
2,0,27071.0,8,3,19,0,2,3,2,2,0,3,6,0,54,0,1,35,5
2,1,68148.0,389,66,408,37,57,85,1,4,4,6,2,0,65,0,0,1042,14
2,1,65735.0,239,7,119,4,15,11,5,6,2,6,7,0,57,0,2,395,14
2,1,86836.0,179,21,273,0,21,63,1,6,10,6,5,0,47,3,0,557,22
2,1,4023.0,5,0,1,1,1,1,15,0,0,0,19,0,59,0,2,9,0
1,1,30093.0,2,6,28,13,4,16,1,2,0,3,7,0,32,0,0,69,5
2,1,57705.0,383,0,53,6,4,40,3,8,1,6,6,0,56,0,1,486,15
1,0,25008.0,2,8,8,6,1,9,2,1,0,3,8,0,34,0,1,34,4
0,0,83257.0,536,27,590,38,107,67,1,5,10,12,6,1,27,2,0,1365,27
1,1,22280.0,2,1,4,3,1,2,1,1,0,2,8,0,47,0,1,13,3
2,1,72159.0,322,53,899,34,40,53,1,4,6,10,2,0,44,0,0,1401,20
1,1,64260.0,539,169,816,20,0,30,1,4,5,4,3,0,61,0,0,1574,13
2,0,82733.0,712,50,420,65,38,38,1,8,4,7,4,0,38,0,0,1323,19
2,0,74290.0,1121,0,72,0,12,12,4,10,8,10,6,0,51,2,1,1217,28
2,0,58217.0,68,1,13,3,5,13,1,2,0,4,6,0,71,0,3,103,6
2,1,21024.0,36,4,18,6,2,18,1,2,0,4,7,0,46,0,0,84,6
2,1,70116.0,707,44,603,95,58,29,1,2,8,12,1,0,50,0,0,1536,22
1,1,54006.0,174,77,203,6,24,97,2,8,1,7,7,0,37,0,1,581,16
2,1,69063.0,666,35,124,69,8,26,1,5,3,5,3,0,56,0,1,928,13
0,0,11448.0,0,0,0,6,2,6,1,1,0,2,6,0,47,0,0,14,3
1,0,61825.0,162,50,100,55,30,27,1,4,2,8,4,0,43,0,1,424,14
1,1,70886.0,407,70,239,103,88,53,1,5,4,4,2,0,51,0,1,960,13
1,1,69109.0,823,25,459,124,29,95,1,6,6,7,4,0,40,1,0,1555,19
1,0,60208.0,488,23,71,15,0,59,11,8,3,7,7,0,49,1,2,656,18
2,1,32889.0,28,0,13,4,2,8,3,2,1,3,5,0,54,0,2,55,6
1,0,34738.0,3,2,10,3,0,2,1,1,0,3,6,0,38,0,1,20,4
2,1,30538.0,284,0,52,8,3,20,4,9,0,4,10,0,51,0,1,367,13
0,1,82326.0,938,142,754,159,81,183,1,5,10,6,2,0,45,3,0,2257,21
2,0,26642.0,13,2,15,2,2,8,2,2,0,3,6,0,55,0,1,42,5
1,0,69932.0,412,172,153,150,105,57,2,7,6,11,4,0,58,0,1,1049,24
1,0,44503.0,31,1,8,0,0,8,2,2,0,3,6,0,50,0,2,48,5
2,0,60200.0,502,19,132,0,6,26,6,6,2,11,6,0,74,0,1,685,19
1,0,49638.0,18,10,3,3,5,0,1,1,0,3,2,0,70,0,1,39,4
0,0,23830.0,1,8,6,4,8,16,1,1,0,3,7,0,35,0,0,43,4
2,0,33051.0,100,71,243,108,94,219,3,9,1,8,9,0,63,0,0,835,18
1,1,72905.0,407,114,445,181,165,203,1,3,7,9,1,0,64,1,0,1515,19
2,1,69702.0,664,9,240,50,19,57,2,7,7,10,4,0,71,0,1,1039,24
1,0,70300.0,1045,61,338,60,46,46,3,5,5,13,8,0,47,0,1,1596,23
2,1,70643.0,1218,107,304,23,143,33,1,5,8,4,6,0,38,0,0,1828,17
2,1,30396.0,15,0,6,0,1,12,2,1,1,2,7,0,53,1,1,34,4
2,0,50616.0,128,0,16,0,1,4,2,4,0,4,7,0,54,0,1,149,8
2,0,62772.0,581,49,157,43,8,108,1,5,6,11,2,0,53,1,1,946,22
2,0,30298.0,6,3,12,6,1,0,1,1,1,3,3,0,37,0,0,28,5
1,0,52413.0,185,8,133,56,56,12,2,7,1,7,7,0,38,0,1,450,15
2,1,44155.0,22,1,9,0,0,14,1,1,1,2,4,0,65,0,2,46,4
2,0,86979.0,584,100,835,65,83,35,1,5,5,5,2,0,51,1,0,1702,15
1,1,76532.0,355,30,177,90,138,30,4,9,5,7,5,0,47,0,2,820,21
1,1,42081.0,175,10,110,54,6,27,2,6,3,4,6,0,40,1,1,382,13
2,1,67546.0,864,134,768,150,38,172,1,4,10,5,3,0,34,0,0,2126,19
2,1,88420.0,957,153,612,99,95,153,1,4,7,8,1,0,33,3,0,2069,19
1,1,31158.0,25,6,16,20,0,5,2,2,0,3,8,0,37,0,1,72,5
1,0,61671.0,641,7,56,0,0,28,8,10,4,6,8,0,54,2,1,732,20
1,0,69719.0,273,86,208,177,14,43,1,2,3,5,1,0,48,0,0,801,10
1,0,49160.0,122,21,43,25,10,15,2,3,1,6,6,0,73,0,1,236,10
0,1,24882.0,1,4,10,29,0,36,1,1,1,2,6,0,44,1,1,80,4
2,0,90933.0,1020,31,430,62,63,79,1,4,6,4,1,0,68,1,0,1685,14
2,0,113734.0,6,2,3,1,262,3,0,27,0,0,1,0,77,0,0,277,27
2,1,59292.0,378,14,68,19,14,14,2,3,5,8,3,0,72,0,1,507,16
2,1,45759.0,42,1,18,3,0,4,2,2,0,3,7,0,58,0,2,68,5
1,0,22148.0,15,5,14,0,4,11,1,1,0,3,7,0,39,0,0,49,4
2,1,73395.0,272,7,80,20,7,11,1,4,4,6,2,0,35,0,0,397,14
1,0,29819.0,9,1,24,2,1,2,3,3,0,3,6,0,51,0,1,39,6
1,1,45688.0,279,0,18,0,0,9,2,3,1,8,4,0,54,1,1,306,12
1,1,62820.0,398,61,265,138,61,53,1,3,4,6,1,0,68,0,0,976,13
2,1,60491.0,637,47,237,12,19,76,4,6,11,7,5,0,51,0,1,1028,24
1,1,33235.0,45,0,16,2,1,6,1,3,0,3,7,0,36,0,1,70,6
1,1,35701.0,21,1,9,7,3,5,1,1,0,3,6,0,63,0,0,46,4
2,1,31535.0,15,4,13,0,0,19,1,1,1,2,7,0,42,1,1,51,4
0,1,92556.0,493,183,352,184,23,28,0,3,5,13,0,0,62,0,0,1263,21
